0,1,2,3,4,5,6,7,8
11.0,2.0,335.0,0.26,0.09,0.1835,78.0,24.0,65.0
5.0,2.0,0.18,135.0,0.08,33.0,0.0145,7.0,0.01
5.0,2.0,215.0,165.0,55.0,59.0,0.0265,0.0125,0.0185
4.0,2.0,0.2,0.15,0.04,46.0,21.0,7.0,0.0065
13.0,0.0,0.55,0.42,0.17,0.8465,336.0,0.2405,245.0
14.0,0.0,585.0,0.45,0.15,1047.0,0.4315,276.0,315.0
13.0,1.0,645.0,0.5,0.18,1.2785,0.5345,0.2995,345.0
12.0,1.0,0.71,0.53,195.0,1.8745,0.6755,0.4065,0.6855
24.0,1.0,0.7,0.54,215.0,1978.0,0.6675,0.3125,0.71
21.0,1.0,665.0,0.5,175.0,1742.0,595.0,0.3025,725.0
11.0,1.0,0.47,375.0,105.0,513.0,232.0,142.0,0.13
7.0,0.0,0.54,0.41,0.13,0.56,0.2375,0.1065,175.0
9.0,0.0,505.0,395.0,125.0,635.0,0.29,0.1555,175.0
9.0,1.0,0.43,0.35,0.09,397.0,0.1575,89.0,0.12
9.0,0.0,0.55,435.0,0.11,806.0,0.3415,203.0,215.0
6.0,1.0,0.34,255.0,85.0,204.0,97.0,21.0,0.05
6.0,1.0,335.0,0.22,0.07,0.17,76.0,0.0365,0.05
15.0,0.0,0.64,0.49,0.14,1194.0,0.4445,238.0,375.0
9.0,1.0,0.55,0.44,125.0,765.0,0.33,0.2125,245.0
13.0,1.0,0.64,475.0,0.19,1151.0,0.4365,281.0,0.3805
9.0,1.0,545.0,0.41,115.0,0.6765,0.29,158.0,0.22
15.0,0.0,605.0,0.49,155.0,1153.0,503.0,0.2505,295.0
10.0,0.0,0.56,0.45,155.0,0.9125,0.3595,271.0,0.35
14.0,1.0,0.57,465.0,155.0,872.0,0.3245,239.0,285.0
11.0,1.0,505.0,405.0,0.18,606.0,239.0,0.1235,0.18
6.0,0.0,0.35,265.0,0.09,0.2265,0.0995,0.0575,65.0
9.0,0.0,0.45,355.0,0.12,0.3955,147.0,0.0765,145.0
11.0,2.0,0.51,405.0,0.12,0.61,229.0,131.0,235.0
12.0,1.0,0.49,0.38,0.13,539.0,229.0,0.1355,165.0
15.0,1.0,505.0,0.41,135.0,657.0,291.0,133.0,195.0
8.0,0.0,0.38,0.3,0.1,0.2505,106.0,0.0535,0.0775
7.0,1.0,0.37,295.0,0.1,0.2685,0.1165,56.0,0.0835
11.0,0.0,0.5,385.0,135.0,551.0,0.2245,0.0715,206.0
10.0,0.0,645.0,505.0,165.0,1307.0,0.4335,262.0,0.52
11.0,0.0,565.0,0.44,115.0,0.9185,404.0,0.1785,0.29
13.0,1.0,0.67,545.0,175.0,1707.0,0.6995,387.0,575.0
11.0,1.0,0.59,415.0,0.15,0.8805,0.3645,234.0,235.0
6.0,1.0,0.47,0.36,0.11,0.4965,237.0,127.0,0.13
8.0,1.0,0.51,385.0,135.0,632.0,282.0,145.0,0.17
16.0,0.0,0.72,575.0,0.23,2.2695,0.8835,0.3985,665.0
7.0,0.0,0.55,405.0,0.15,0.9235,412.0,0.2135,0.24
5.0,2.0,0.2,145.0,25.0,0.0345,11.0,0.0075,0.01
13.0,0.0,0.65,515.0,0.18,1.3315,0.5665,347.0,405.0
14.0,1.0,525.0,405.0,115.0,0.72,0.3105,0.1915,0.2
20.0,0.0,565.0,435.0,185.0,1032.0,354.0,0.2045,0.31
12.0,1.0,0.61,0.47,0.16,1017.0,426.0,0.2255,0.32
5.0,2.0,325.0,245.0,75.0,0.1495,0.0605,33.0,45.0
9.0,1.0,0.49,0.38,155.0,578.0,0.2395,0.1255,0.18
10.0,1.0,505.0,405.0,0.16,0.6835,271.0,145.0,215.0
6.0,1.0,385.0,0.3,0.1,0.2725,0.1115,57.0,0.08
17.0,1.0,0.62,485.0,0.22,1511.0,0.5095,284.0,0.51
17.0,1.0,635.0,505.0,185.0,1.3035,501.0,295.0,0.41
15.0,1.0,665.0,0.53,185.0,1.3955,456.0,0.3205,0.49
9.0,0.0,335.0,265.0,95.0,0.1975,0.0795,0.0375,0.07
8.0,2.0,295.0,215.0,75.0,116.0,37.0,0.0295,0.04
15.0,2.0,0.48,0.38,125.0,523.0,0.2105,0.1045,175.0
14.0,2.0,0.43,0.34,125.0,384.0,0.1375,61.0,146.0
12.0,0.0,565.0,0.45,0.14,1.0055,0.3785,244.0,265.0
10.0,1.0,0.6,0.48,165.0,1.1345,0.4535,0.27,335.0
14.0,1.0,585.0,0.46,0.17,1.0835,0.3745,326.0,325.0
13.0,1.0,555.0,0.42,0.14,868.0,0.33,243.0,0.21
14.0,1.0,0.57,495.0,0.16,1.0915,452.0,275.0,315.0
11.0,1.0,0.62,485.0,175.0,1271.0,531.0,0.3075,0.37
16.0,0.0,0.63,0.51,0.19,1.4985,0.4125,0.3075,545.0
10.0,0.0,425.0,0.34,0.12,388.0,149.0,87.0,125.0
14.0,1.0,0.64,505.0,0.19,1.2355,0.4435,0.3105,365.0
16.0,0.0,675.0,525.0,175.0,1402.0,483.0,0.3205,465.0
11.0,0.0,0.5,0.4,145.0,0.6025,216.0,138.0,0.21
9.0,0.0,385.0,305.0,0.09,0.2775,109.0,0.0515,0.1
8.0,0.0,0.52,415.0,175.0,753.0,258.0,171.0,255.0
16.0,0.0,0.64,525.0,0.2,1.3765,0.44,0.3075,0.47
9.0,2.0,0.44,0.35,0.12,375.0,0.1425,0.0965,115.0
10.0,1.0,0.42,0.32,0.13,0.4135,0.1645,106.0,119.0
13.0,1.0,0.45,0.35,135.0,0.56,231.0,137.0,145.0
9.0,2.0,0.42,325.0,125.0,0.3915,0.1575,0.1025,115.0
12.0,1.0,0.64,505.0,0.19,1.2765,0.4835,328.0,0.4
11.0,0.0,0.57,455.0,0.15,0.96,387.0,0.2385,275.0
12.0,0.0,0.41,325.0,0.12,0.3745,158.0,81.0,125.0
13.0,0.0,485.0,0.41,0.15,696.0,0.2405,0.1625,265.0
12.0,1.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,365.0
13.0,1.0,0.59,485.0,205.0,1.2315,0.4525,238.0,0.42
8.0,2.0,345.0,285.0,0.1,0.2225,0.0865,58.0,75.0
18.0,0.0,635.0,0.51,155.0,1156.0,428.0,289.0,315.0
14.0,0.0,695.0,0.53,0.15,1477.0,0.6375,0.3025,0.43
15.0,1.0,0.69,0.54,185.0,1.5715,0.6935,318.0,0.47
14.0,0.0,0.65,525.0,0.19,1.4995,0.6265,0.4005,395.0
15.0,0.0,635.0,0.48,0.19,1467.0,0.5825,303.0,0.42
14.0,1.0,655.0,0.51,0.16,1092.0,396.0,0.2825,0.37
19.0,1.0,0.69,555.0,205.0,1.8165,0.7785,0.4395,515.0
13.0,1.0,695.0,0.55,0.16,1.6365,694.0,0.3005,0.44
13.0,0.0,0.55,435.0,0.16,906.0,342.0,219.0,295.0
15.0,1.0,0.61,495.0,0.19,1213.0,464.0,306.0,365.0
11.0,0.0,595.0,0.5,165.0,1.06,402.0,0.28,275.0
6.0,0.0,0.3,0.24,0.09,161.0,0.0725,39.0,0.05
8.0,2.0,455.0,375.0,125.0,533.0,233.0,106.0,185.0
12.0,0.0,0.48,0.38,0.13,0.6175,0.3,142.0,175.0
6.0,2.0,0.43,0.35,105.0,366.0,0.1705,0.0855,0.11
7.0,1.0,435.0,0.35,105.0,0.4195,194.0,0.1005,0.13
5.0,2.0,0.3,0.23,75.0,0.15,0.0605,42.0,45.0
12.0,1.0,575.0,0.48,0.15,0.8745,375.0,193.0,0.29
9.0,0.0,505.0,385.0,0.11,655.0,0.3185,0.15,185.0
7.0,0.0,455.0,375.0,125.0,484.0,0.2155,102.0,165.0
18.0,0.0,0.64,505.0,165.0,1.4435,0.6145,0.3035,0.39
13.0,1.0,0.56,435.0,125.0,0.8775,0.3345,0.2145,0.29
12.0,1.0,645.0,0.52,0.19,1.3105,0.58,288.0,0.37
14.0,1.0,595.0,485.0,145.0,1.2515,0.5035,0.2925,0.33
17.0,0.0,565.0,0.45,115.0,0.9085,398.0,197.0,0.29
12.0,1.0,655.0,0.5,0.14,1.1705,0.5405,0.3175,285.0
14.0,0.0,0.48,0.38,135.0,528.0,0.2,0.1395,0.16
11.0,1.0,495.0,385.0,135.0,0.6625,0.3005,0.1635,185.0
10.0,1.0,0.4,335.0,115.0,0.4335,0.2105,0.1205,0.12
11.0,0.0,0.41,0.31,125.0,0.3595,0.1415,0.0885,115.0
12.0,1.0,595.0,465.0,145.0,1107.0,402.0,0.2415,0.31
13.0,1.0,625.0,475.0,0.13,0.8595,0.3195,0.1775,0.24
17.0,0.0,0.52,425.0,155.0,0.7735,297.0,123.0,255.0
11.0,0.0,465.0,0.36,125.0,0.4365,169.0,0.1075,145.0
18.0,1.0,0.5,405.0,0.14,0.6735,265.0,124.0,0.25
12.0,0.0,485.0,385.0,125.0,0.4775,0.2,0.0785,0.17
12.0,0.0,525.0,415.0,0.16,0.6445,0.26,0.1575,0.22
18.0,1.0,655.0,0.53,0.19,1428.0,493.0,318.0,565.0
24.0,0.0,0.69,0.54,185.0,1.6195,533.0,353.0,555.0
11.0,0.0,0.55,0.45,0.17,0.81,317.0,157.0,0.22
13.0,1.0,0.58,475.0,165.0,1.0385,414.0,0.26,305.0
11.0,1.0,0.59,475.0,155.0,0.9715,371.0,235.0,0.28
11.0,0.0,565.0,0.44,155.0,868.0,348.0,217.0,0.26
13.0,1.0,665.0,0.57,185.0,1522.0,0.6965,0.3025,405.0
14.0,1.0,0.62,0.51,175.0,1.1255,0.4985,227.0,315.0
12.0,0.0,0.55,0.46,0.13,0.7085,305.0,0.1455,205.0
15.0,1.0,605.0,475.0,145.0,1.0185,0.4695,225.0,0.27
15.0,0.0,535.0,0.42,0.16,0.72,275.0,164.0,225.0
12.0,1.0,0.51,395.0,0.12,0.6175,262.0,122.0,193.0
9.0,0.0,0.53,405.0,0.13,738.0,0.2845,0.17,193.0
11.0,1.0,495.0,375.0,0.15,597.0,0.2615,135.0,178.0
13.0,0.0,575.0,455.0,185.0,1156.0,0.5525,243.0,295.0
14.0,1.0,0.63,0.5,0.16,1.22,0.4905,0.3,345.0
14.0,0.0,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22
14.0,1.0,605.0,485.0,165.0,1.0735,437.0,205.0,0.33
17.0,0.0,645.0,0.5,0.19,1229.0,524.0,278.0,395.0
13.0,1.0,0.62,0.5,175.0,1146.0,477.0,0.23,0.39
16.0,0.0,605.0,485.0,175.0,1145.0,0.4325,0.27,405.0
16.0,1.0,615.0,0.5,205.0,1.1055,0.4445,227.0,0.39
11.0,1.0,0.66,525.0,0.19,1.67,0.6525,0.4875,0.49
15.0,1.0,0.71,575.0,175.0,1555.0,0.6465,0.3705,0.52
12.0,1.0,565.0,0.45,185.0,0.9285,302.0,0.1805,265.0
16.0,1.0,0.57,435.0,0.14,0.8085,0.3235,183.0,0.22
16.0,2.0,0.6,445.0,175.0,1057.0,383.0,216.0,355.0
10.0,2.0,0.41,0.3,115.0,0.2595,97.0,0.0515,0.08
9.0,1.0,0.45,325.0,135.0,438.0,0.1805,0.1165,0.11
9.0,2.0,485.0,355.0,0.12,0.5085,0.21,122.0,135.0
13.0,1.0,0.62,485.0,165.0,1166.0,483.0,238.0,355.0
17.0,1.0,505.0,0.41,0.15,0.6345,243.0,0.1335,215.0
11.0,0.0,0.4,0.31,0.11,314.0,138.0,57.0,0.1
11.0,2.0,0.45,355.0,115.0,0.4385,184.0,108.0,0.1125
9.0,0.0,0.35,0.26,0.09,195.0,0.0745,41.0,0.0655
16.0,0.0,0.44,0.35,0.14,451.0,171.0,0.0705,184.0
7.0,0.0,265.0,0.2,65.0,84.0,34.0,0.0105,0.03
4.0,0.0,165.0,125.0,0.04,0.0245,0.0095,0.0045,8.0
19.0,1.0,705.0,555.0,0.2,1.4685,0.4715,0.3235,0.52
16.0,1.0,535.0,425.0,155.0,0.7765,302.0,0.1565,0.25
11.0,2.0,0.49,385.0,0.14,0.5425,198.0,127.0,175.0
15.0,1.0,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595
12.0,1.0,395.0,0.3,105.0,0.3375,0.1435,0.0755,98.0
12.0,2.0,375.0,0.28,0.1,0.2565,0.1165,0.0585,0.0725
10.0,0.0,345.0,265.0,0.09,163.0,0.0615,37.0,0.0485
12.0,2.0,0.55,415.0,135.0,0.8095,0.2985,0.2015,0.28
16.0,2.0,635.0,0.48,0.2,1.3655,0.6255,0.2595,425.0
13.0,2.0,575.0,475.0,0.17,967.0,0.3775,284.0,275.0
10.0,1.0,545.0,435.0,0.15,0.6855,0.2905,145.0,225.0
10.0,1.0,385.0,305.0,125.0,314.0,146.0,0.0555,0.08
11.0,1.0,0.51,0.34,0.18,0.7005,312.0,165.0,0.2
13.0,2.0,0.44,0.34,125.0,0.4895,0.1735,0.0875,0.2
12.0,2.0,0.45,0.36,125.0,0.45,191.0,0.0865,145.0
8.0,2.0,0.39,0.3,105.0,259.0,0.0955,38.0,85.0
12.0,1.0,425.0,325.0,135.0,382.0,0.1465,79.0,0.14
11.0,1.0,0.45,0.35,125.0,0.4435,185.0,0.09,145.0
15.0,2.0,0.66,525.0,0.18,1.6935,0.6025,0.4005,0.42
16.0,1.0,685.0,525.0,175.0,1.71,0.5415,309.0,0.58
12.0,1.0,585.0,475.0,185.0,0.8575,0.3465,0.1785,275.0
17.0,2.0,0.54,435.0,145.0,0.97,0.4285,0.22,264.0
12.0,1.0,0.49,0.39,135.0,0.59,215.0,125.0,0.1845
13.0,1.0,455.0,365.0,0.11,385.0,166.0,46.0,0.1345
13.0,2.0,495.0,0.38,145.0,515.0,175.0,98.0,212.0
12.0,1.0,0.48,0.38,145.0,0.59,232.0,141.0,0.23
14.0,2.0,0.47,0.4,0.16,0.51,0.1615,73.0,198.0
11.0,0.0,415.0,0.32,0.1,0.3005,0.1215,0.0575,104.0
13.0,2.0,0.49,385.0,115.0,683.0,0.3265,0.1615,165.0
10.0,2.0,0.47,375.0,105.0,468.0,0.1665,108.0,0.17
11.0,2.0,445.0,345.0,0.13,0.4075,0.1365,0.0645,0.18
13.0,1.0,0.51,0.38,0.13,584.0,224.0,0.1355,185.0
15.0,1.0,0.52,405.0,145.0,829.0,0.3535,0.1685,205.0
8.0,2.0,475.0,365.0,0.14,0.4545,171.0,118.0,158.0
10.0,2.0,435.0,0.34,0.11,407.0,0.1685,73.0,0.13
6.0,2.0,0.39,0.3,0.1,0.3085,0.1385,0.0735,85.0
8.0,2.0,375.0,285.0,0.1,239.0,105.0,0.0555,0.07
5.0,0.0,285.0,215.0,75.0,106.0,0.0415,23.0,35.0
20.0,2.0,0.58,445.0,0.17,1178.0,0.3935,0.2165,315.0
19.0,1.0,0.58,0.44,175.0,1073.0,0.4005,0.2345,335.0
9.0,0.0,0.41,315.0,95.0,306.0,121.0,0.0735,0.09
9.0,0.0,0.41,0.3,0.1,301.0,124.0,69.0,0.09
10.0,2.0,0.54,405.0,0.15,0.7585,307.0,0.2075,0.19
11.0,0.0,0.33,245.0,85.0,171.0,0.0655,0.0365,55.0
11.0,2.0,0.44,0.31,115.0,0.3625,134.0,82.0,0.12
17.0,2.0,0.59,465.0,195.0,1.0885,0.3685,187.0,375.0
13.0,2.0,0.61,0.48,165.0,1097.0,0.4215,264.0,335.0
17.0,2.0,0.61,0.46,0.17,1278.0,0.41,257.0,0.37
12.0,0.0,455.0,345.0,125.0,0.44,169.0,0.1065,135.0
10.0,0.0,0.33,235.0,0.09,163.0,0.0615,34.0,55.0
16.0,2.0,0.44,0.33,135.0,522.0,0.17,0.0905,195.0
19.0,0.0,0.54,405.0,155.0,0.9715,0.3225,194.0,0.29
10.0,1.0,475.0,375.0,125.0,588.0,237.0,0.1715,155.0
10.0,1.0,0.46,0.33,0.15,0.5325,0.2085,0.1805,125.0
6.0,2.0,0.31,235.0,0.09,127.0,48.0,31.0,0.04
5.0,2.0,255.0,0.19,0.07,0.0815,28.0,16.0,31.0
8.0,0.0,335.0,255.0,75.0,0.1635,0.0615,0.0345,57.0
8.0,2.0,295.0,0.21,0.08,0.1,38.0,26.0,31.0
19.0,0.0,545.0,435.0,165.0,0.9955,0.3245,0.2665,325.0
15.0,0.0,495.0,0.4,0.12,0.6605,0.2605,161.0,0.19
14.0,0.0,0.5,375.0,0.13,721.0,0.3055,0.1725,0.22
7.0,1.0,305.0,225.0,0.07,0.1485,0.0585,0.0335,45.0
13.0,1.0,475.0,0.35,115.0,487.0,194.0,0.1455,125.0
18.0,0.0,545.0,0.41,145.0,873.0,0.3035,196.0,0.31
16.0,0.0,565.0,465.0,0.15,1.1285,377.0,0.3525,0.33
10.0,0.0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26
13.0,0.0,545.0,0.42,125.0,0.9745,353.0,174.0,305.0
19.0,0.0,645.0,515.0,185.0,1.4605,0.5835,0.3155,0.41
10.0,0.0,575.0,435.0,0.13,1.0105,368.0,222.0,0.32
13.0,0.0,0.62,0.48,0.16,1.0765,412.0,253.0,0.3
13.0,1.0,605.0,0.45,165.0,1.2225,357.0,202.0,385.0
18.0,0.0,605.0,475.0,0.16,1616.0,0.5495,332.0,0.34
9.0,0.0,365.0,285.0,85.0,0.2205,0.0855,0.0515,0.07
8.0,1.0,0.46,0.35,115.0,0.44,0.19,0.1025,0.13
10.0,0.0,0.53,0.43,135.0,879.0,0.28,0.2165,0.25
18.0,0.0,0.48,395.0,0.15,0.6815,0.2145,0.1405,0.2495
13.0,0.0,455.0,345.0,0.15,0.5795,0.1685,125.0,215.0
9.0,2.0,0.35,265.0,0.11,209.0,66.0,59.0,75.0
8.0,0.0,0.37,0.28,105.0,224.0,0.0815,0.0575,75.0
7.0,2.0,0.34,0.25,75.0,0.1765,0.0785,0.0405,0.05
8.0,2.0,0.35,0.28,75.0,196.0,82.0,0.04,64.0
7.0,2.0,395.0,0.31,95.0,313.0,131.0,72.0,93.0
6.0,2.0,415.0,0.31,105.0,0.3595,167.0,83.0,0.0915
7.0,2.0,0.43,0.32,0.1,0.3855,192.0,0.0745,0.1
8.0,2.0,0.48,355.0,115.0,0.5785,0.25,106.0,184.0
9.0,0.0,0.49,395.0,0.12,674.0,0.3325,0.1235,185.0
9.0,1.0,0.56,465.0,0.16,1.0315,432.0,0.2025,337.0
9.0,0.0,0.58,0.46,0.15,1.0165,491.0,221.0,265.0
8.0,1.0,0.58,0.48,0.18,1.2495,0.4945,0.27,371.0
8.0,0.0,0.59,0.47,135.0,1.1685,539.0,279.0,0.28
10.0,1.0,595.0,475.0,165.0,1148.0,444.0,214.0,0.37
11.0,0.0,0.6,475.0,0.15,1089.0,0.5195,223.0,292.0
9.0,0.0,0.61,0.47,155.0,1.0325,497.0,0.2175,0.2785
10.0,0.0,0.64,0.51,0.17,1.3715,567.0,307.0,409.0
10.0,1.0,0.65,545.0,185.0,1.5055,0.6565,341.0,0.43
13.0,0.0,0.71,0.55,0.2,1.9045,882.0,0.44,0.5
13.0,0.0,0.74,605.0,0.2,2.4925,1.1455,575.0,0.5235
4.0,2.0,0.25,0.18,65.0,0.0805,0.0345,0.0185,0.0215
6.0,2.0,0.28,0.21,65.0,111.0,0.0425,0.0285,0.03
6.0,2.0,325.0,0.24,75.0,152.0,65.0,0.0305,45.0
5.0,2.0,0.35,265.0,95.0,199.0,73.0,49.0,0.06
6.0,2.0,0.36,0.27,0.09,219.0,97.0,0.0405,65.0
6.0,2.0,365.0,0.27,105.0,0.2155,0.0915,0.0475,63.0
6.0,2.0,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645
7.0,2.0,375.0,285.0,0.09,257.0,0.1045,62.0,75.0
6.0,2.0,0.38,275.0,95.0,0.2505,0.0945,0.0655,75.0
8.0,2.0,395.0,0.3,0.09,279.0,134.0,49.0,75.0
6.0,2.0,0.43,335.0,105.0,378.0,188.0,0.0785,0.09
8.0,2.0,0.44,0.35,125.0,456.0,0.21,0.0955,131.0
7.0,2.0,465.0,0.37,0.1,0.5055,234.0,0.11,0.14
7.0,1.0,465.0,355.0,115.0,0.4705,0.1955,118.0,126.0
8.0,0.0,0.48,0.37,0.13,643.0,349.0,0.1155,135.0
7.0,2.0,485.0,0.37,0.1,513.0,219.0,0.1075,0.13
9.0,1.0,0.49,0.4,115.0,569.0,256.0,0.1325,145.0
8.0,2.0,495.0,0.4,145.0,578.0,0.2545,0.1305,0.1645
8.0,2.0,0.5,385.0,0.11,596.0,0.3015,104.0,151.0
7.0,0.0,0.52,0.39,0.12,0.6435,0.2885,157.0,161.0
7.0,0.0,0.52,395.0,125.0,0.8115,0.4035,166.0,0.2
8.0,0.0,0.55,0.44,155.0,0.9155,0.3645,195.0,0.25
8.0,1.0,555.0,0.44,145.0,0.8815,0.43,0.1975,0.2155
8.0,1.0,555.0,0.42,0.11,931.0,0.4445,171.0,225.0
8.0,1.0,575.0,0.46,165.0,1065.0,0.4985,0.2145,0.2815
9.0,0.0,0.6,475.0,155.0,1.1385,502.0,0.2295,0.31
12.0,1.0,0.61,0.48,0.16,1234.0,598.0,238.0,315.0
10.0,1.0,0.61,495.0,175.0,1.2635,0.53,315.0,0.3455
8.0,1.0,0.61,0.47,0.16,1.0745,0.4925,236.0,0.29
8.0,0.0,615.0,505.0,0.19,1403.0,0.6715,0.2925,365.0
9.0,0.0,0.62,485.0,165.0,1.1325,0.5235,0.2505,0.2825
11.0,1.0,625.0,495.0,0.16,1.1115,0.4495,0.2825,345.0
10.0,1.0,625.0,0.47,0.17,1255.0,525.0,0.2415,405.0
11.0,0.0,625.0,485.0,0.17,1437.0,0.5855,293.0,475.0
10.0,0.0,635.0,495.0,155.0,1.3635,583.0,0.2985,295.0
9.0,1.0,0.64,0.48,195.0,1.1435,0.4915,0.2345,353.0
9.0,0.0,0.64,0.5,0.17,1.4545,642.0,0.3575,354.0
10.0,0.0,0.66,525.0,0.18,1478.0,0.5815,381.0,372.0
11.0,1.0,665.0,0.52,165.0,1.6885,0.7295,407.0,0.4265
10.0,1.0,715.0,585.0,0.23,2.0725,0.8655,0.4095,565.0
11.0,0.0,0.72,565.0,0.2,1787.0,718.0,385.0,529.0
9.0,1.0,725.0,0.58,185.0,1523.0,0.8045,0.3595,0.4375
3.0,2.0,165.0,0.12,0.05,21.0,0.0075,0.0045,14.0
4.0,2.0,0.21,0.15,55.0,0.0455,0.02,0.0065,13.0
6.0,2.0,0.4,315.0,85.0,0.2675,116.0,0.0585,0.0765
7.0,2.0,0.4,0.29,0.1,258.0,104.0,59.0,0.0815
6.0,2.0,0.4,0.3,0.11,0.2985,0.1375,71.0,75.0
7.0,2.0,435.0,335.0,0.11,411.0,0.2025,0.0945,0.1
7.0,2.0,0.44,0.33,0.11,0.38,197.0,79.0,0.09
8.0,2.0,0.45,0.34,105.0,0.4385,0.21,0.0925,0.12
6.0,2.0,465.0,345.0,105.0,0.4015,242.0,0.0345,109.0
7.0,2.0,0.47,355.0,145.0,0.4485,156.0,102.0,123.0
7.0,2.0,0.47,355.0,115.0,0.4155,167.0,84.0,139.0
8.0,2.0,475.0,0.42,0.16,0.7095,0.35,0.1505,0.1845
7.0,2.0,485.0,0.37,115.0,637.0,0.38,0.1335,128.0
8.0,1.0,505.0,475.0,0.16,1.1155,509.0,239.0,0.3065
8.0,2.0,0.51,405.0,0.13,599.0,0.3065,0.1155,0.1485
8.0,2.0,0.52,0.38,0.13,0.5345,0.2375,122.0,0.1535
8.0,0.0,555.0,0.44,145.0,0.85,0.4165,0.1685,0.23
8.0,0.0,555.0,0.44,0.15,838.0,0.4155,146.0,0.23
8.0,0.0,0.56,415.0,0.13,0.7615,0.3695,0.17,0.1955
8.0,0.0,575.0,0.44,145.0,0.87,0.3945,0.2195,225.0
9.0,1.0,585.0,0.45,145.0,0.9835,0.4845,242.0,0.22
10.0,0.0,0.59,0.46,145.0,929.0,0.38,0.24,255.0
9.0,1.0,595.0,0.47,165.0,1.0155,491.0,0.1905,289.0
8.0,0.0,0.6,0.41,145.0,939.0,0.4475,196.0,268.0
12.0,0.0,0.6,475.0,0.16,1164.0,0.5045,0.2635,335.0
10.0,0.0,0.61,0.47,175.0,1214.0,0.5315,0.2835,325.0
11.0,1.0,615.0,0.49,0.19,1.1345,0.4695,257.0,348.0
10.0,1.0,0.62,0.51,0.18,1233.0,592.0,274.0,322.0
10.0,0.0,625.0,495.0,0.18,1.0815,0.4715,254.0,0.3135
9.0,0.0,625.0,0.47,175.0,1179.0,605.0,258.0,271.0
11.0,1.0,0.64,0.5,165.0,1.1635,554.0,239.0,0.32
9.0,1.0,0.64,475.0,175.0,1.1545,0.4865,341.0,288.0
10.0,1.0,645.0,0.52,175.0,1.3345,667.0,0.2665,355.0
11.0,0.0,655.0,0.52,0.18,1492.0,0.7185,0.36,355.0
11.0,1.0,655.0,0.54,175.0,1.5585,0.7285,402.0,385.0
9.0,1.0,0.66,0.5,175.0,1.3275,556.0,0.2805,0.4085
12.0,1.0,0.69,525.0,0.19,1492.0,0.6425,0.3905,0.42
11.0,1.0,0.7,575.0,0.2,1.7365,0.7755,0.3965,461.0
11.0,1.0,0.7,0.56,175.0,1.6605,0.8605,0.3275,398.0
11.0,0.0,0.71,0.57,195.0,1348.0,0.8985,0.4435,0.4535
10.0,0.0,715.0,545.0,0.18,1.7405,871.0,347.0,449.0
11.0,1.0,0.72,545.0,185.0,1.7185,0.7925,401.0,468.0
3.0,2.0,215.0,0.15,55.0,41.0,15.0,9.0,0.0125
4.0,2.0,0.24,185.0,0.06,0.0655,0.0295,0.0005,0.02
6.0,2.0,0.32,0.24,85.0,131.0,0.0615,0.0265,38.0
6.0,2.0,0.33,0.23,85.0,0.1695,79.0,26.0,0.0505
6.0,2.0,335.0,0.26,85.0,192.0,97.0,0.03,54.0
7.0,2.0,0.35,0.26,0.09,0.1765,72.0,0.0355,0.0575
6.0,2.0,0.35,265.0,85.0,0.1735,0.0775,34.0,56.0
6.0,2.0,0.36,265.0,75.0,0.1785,0.0785,35.0,54.0
7.0,2.0,0.36,265.0,0.09,0.2055,96.0,37.0,0.0585
7.0,2.0,365.0,275.0,0.09,0.2345,108.0,51.0,0.0625
7.0,2.0,0.38,285.0,0.09,0.2305,0.1005,39.0,0.0775
6.0,2.0,0.4,0.31,115.0,314.0,0.1545,0.0595,87.0
6.0,2.0,0.4,315.0,0.09,0.33,151.0,68.0,0.08
9.0,2.0,0.4,265.0,0.1,0.2775,0.1245,0.0605,0.08
8.0,2.0,425.0,325.0,0.11,405.0,0.1695,92.0,0.1065
6.0,2.0,0.43,325.0,105.0,309.0,119.0,0.08,98.0
7.0,0.0,435.0,335.0,0.11,0.4385,0.2075,0.0715,0.1315
8.0,2.0,435.0,0.34,0.12,396.0,0.1775,81.0,125.0
8.0,2.0,445.0,355.0,95.0,0.3615,0.1415,0.0785,0.12
8.0,2.0,0.45,0.35,0.11,514.0,253.0,0.1045,0.14
8.0,2.0,455.0,435.0,0.11,0.4265,195.0,0.09,0.1205
8.0,2.0,0.46,0.34,0.09,384.0,0.1795,68.0,0.11
9.0,2.0,475.0,355.0,125.0,0.4865,0.2155,0.1105,142.0
7.0,2.0,475.0,0.35,115.0,498.0,0.2375,99.0,0.14
9.0,2.0,0.48,355.0,125.0,494.0,0.2385,0.0835,0.15
9.0,2.0,0.5,365.0,125.0,528.0,229.0,103.0,0.1645
8.0,0.0,505.0,0.39,115.0,0.5585,0.2575,119.0,0.1535
8.0,2.0,525.0,0.39,105.0,567.0,0.2875,0.1075,0.16
9.0,2.0,0.53,405.0,0.13,0.6615,0.2945,0.1395,0.19
8.0,0.0,535.0,415.0,135.0,0.78,0.3165,169.0,0.2365
9.0,2.0,535.0,0.41,0.13,0.6075,268.0,0.1225,0.1975
8.0,2.0,0.54,0.41,135.0,0.7025,0.31,177.0,0.2
