0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10.7,1.0,7.0,1581.0,76.0,9.0,15.8,9999.0,9999.0,9999.0,187.0,0.864,33.6,37.6,2924.0
10.7,1.0,7.0,2446.0,129.0,9.0,12.0,9999.0,9999.0,9999.0,210.0,0.729,44.9,47.2,2426.0
10.7,1.0,7.0,1747.0,96.0,9.0,14.0,9999.0,9999.0,9999.0,201.0,996.0,30.2,32.0,3625.0
10.7,1.0,7.0,1793.0,85.0,9.0,15.0,9999.0,9999.0,9999.0,185.0,941.0,37.0,34.2,3264.0
10.7,1.0,7.0,2295.0,107.0,11.0,15.4,884.0,9999.0,9999.0,192.0,1.38,18.9,33.6,3.49
10.7,1.0,7.0,2351.0,110.0,11.0,13.7,1004.0,9999.0,9999.0,190.0,0.98,28.5,38.0,3113.0
10.7,3.0,7.0,3497.0,149.0,10.0,13.8,1088.0,9999.0,9999.0,190.0,0.939,31.3,40.5,3522.0
10.7,3.0,7.0,1994.0,92.0,10.0,14.8,855.0,9999.0,9999.0,179.0,0.913,30.9,35.0,3576.0
10.8,1.0,7.0,1598.0,75.0,9.0,13.9,713.0,5.0,7.4,180.0,0.918,31.8,37.3,2826.0
10.8,1.0,7.0,1598.0,75.0,9.0,13.9,713.0,5.0,7.4,173.0,882.0,31.8,37.3,2826.0
10.8,2.0,7.0,1998.0,100.0,9.0,14.4,586.0,4.8,7.4,209.0,0.931,30.7,40.8,2.9
10.8,2.0,7.0,2398.0,125.0,9.0,12.2,608.0,4.9,7.5,222.0,968.0,24.6,38.9,3.46
10.8,1.0,7.0,1998.0,97.0,9.0,14.6,636.0,9999.0,9999.0,205.0,1.58,31.9,35.2,3.294
10.8,1.0,8.0,1910.0,77.0,9.0,15.5,9999.0,9999.0,9999.0,185.0,1.26,13.3,45.1,2416.0
10.8,1.0,7.0,1499.0,66.0,9.0,13.4,9999.0,9999.0,9999.0,170.0,0.84,28.1,34.1,3.16
10.8,1.0,7.0,1997.0,98.0,9.0,12.7,9999.0,9999.0,9999.0,201.0,981.0,49.9,38.6,2.916
10.8,1.0,7.0,1975.0,102.0,9.0,11.8,693.0,9999.0,9999.0,187.0,0.788,52.0,39.5,2.726
10.8,1.0,7.0,1948.0,103.0,9.0,12.8,9999.0,9999.0,9999.0,200.0,0.967,42.3,34.5,3162.0
10.8,1.0,8.0,1910.0,77.0,9.0,16.2,9999.0,9999.0,9999.0,185.0,1.26,13.3,45.1,2416.0
10.8,1.0,8.0,2387.0,100.0,9.0,15.8,9999.0,9999.0,9999.0,200.0,1.89,17.1,45.9,2497.0
10.8,1.0,7.0,1998.0,94.0,9.0,13.9,589.0,9999.0,9999.0,195.0,0.98,42.8,39.8,2835.0
10.8,1.0,7.0,1975.0,102.0,9.0,12.2,0.744,9999.0,9999.0,188.0,0.729,56.6,43.0,2.57
10.8,1.0,7.0,1998.0,94.0,11.0,14.2,9999.0,9999.0,9999.0,180.0,966.0,35.2,34.5,3234.0
10.8,1.0,7.0,1998.0,94.0,11.0,14.2,9999.0,9999.0,9999.0,180.0,966.0,35.2,34.5,3234.0
10.9,3.0,8.0,1896.0,85.0,9.0,16.8,0.65,9999.0,9999.0,196.0,985.0,16.2,49.8,2333.0
10.9,3.0,7.0,2393.0,121.0,9.0,13.3,613.0,9999.0,7.9,214.0,753.0,30.7,47.4,2443.0
10.9,2.0,7.0,1991.0,110.0,9.0,12.7,594.0,9999.0,9999.0,218.0,0.817,32.0,45.2,2.6
10.9,2.0,7.0,1991.0,110.0,9.0,12.7,597.0,9999.0,8.9,216.0,0.87,32.1,45.4,2.6
10.9,1.0,7.0,1781.0,92.0,9.0,14.0,581.0,9999.0,7.3,206.0,1.54,26.2,33.7,3445.0
10.9,1.0,7.0,1998.0,84.0,9.0,13.5,617.0,9999.0,9999.0,191.0,0.96,43.3,39.1,2.712
10.9,1.0,7.0,1998.0,84.0,9.0,13.3,637.0,9999.0,9999.0,191.0,0.96,43.3,39.1,2.712
10.9,1.0,8.0,2172.0,85.0,9.0,16.1,9999.0,9999.0,9999.0,200.0,1.576,14.5,29.5,3.8
10.9,1.0,7.0,1242.0,59.0,9.0,15.8,9999.0,9999.0,9999.0,172.0,1.13,29.4,34.0,3.118
10.9,1.0,7.0,1242.0,63.0,9.0,14.4,9999.0,9999.0,9999.0,177.0,946.0,32.2,31.2,3.349
10.9,1.0,7.0,1997.0,108.0,9.0,12.5,9999.0,9999.0,9999.0,200.0,862.0,53.7,38.6,2.916
10.9,1.0,7.0,1597.0,70.0,9.0,15.0,9999.0,9999.0,9999.0,180.0,0.92,34.9,35.6,2.979
10.9,1.0,7.0,1597.0,70.0,9.0,15.0,9999.0,9999.0,9999.0,180.0,0.92,34.9,35.6,2.979
10.9,2.0,8.0,2151.0,105.0,9.0,15.4,685.0,4.5,7.6,205.0,0.896,16.0,54.5,2173.0
10.9,2.0,7.0,1895.0,87.0,9.0,15.7,639.0,9999.0,7.5,202.0,1.69,31.7,34.3,3.4
10.9,1.0,7.0,2324.0,110.0,9.0,13.1,645.0,9999.0,7.9,211.0,0.74,30.8,47.5,2443.0
10.9,1.0,8.0,1896.0,81.0,9.0,14.7,706.0,9999.0,7.4,190.0,1.54,16.9,45.1,2.4
10.9,1.0,8.0,1910.0,77.0,9.0,17.1,639.0,9999.0,9999.0,188.0,1.6,17.8,44.3,2.558
10.9,1.0,7.0,1998.0,98.0,9.0,13.2,9999.0,9999.0,9999.0,195.0,0.967,32.9,34.2,3264.0
10.9,3.0,7.0,3199.0,165.0,10.0,13.2,1.44,9999.0,9999.0,173.0,0.95,21.6,34.1,4.31
10.9,3.0,7.0,3199.0,165.0,10.0,13.1,1.53,9999.0,9999.0,173.0,0.95,21.6,34.1,4.31
10.9,5.0,7.0,4009.0,152.0,10.0,12.9,1316.0,9999.0,9999.0,196.0,9999.0,9999.0,9999.0,2798.0
10.9,3.0,7.0,3947.0,140.0,10.0,15.0,9999.0,9999.0,9999.0,182.0,736.0,46.0,52.1,2.584
10.9,3.0,7.0,2972.0,130.0,10.0,13.3,9999.0,9999.0,9999.0,175.0,0.994,33.5,35.2,4.46
10.9,5.0,7.0,2494.0,106.0,10.0,13.3,9999.0,9999.0,9999.0,165.0,0.729,27.7,36.5,3449.0
10.9,3.0,7.0,3378.0,131.0,10.0,13.1,9999.0,9999.0,9999.0,175.0,0.864,42.5,44.0,3238.0
10.9,3.0,7.0,3378.0,131.0,10.0,13.7,9999.0,9999.0,9999.0,180.0,0.99,31.2,39.5,3.63
10.9,1.0,7.0,2362.0,115.0,11.0,13.5,9999.0,9999.0,9999.0,185.0,843.0,33.5,39.2,3.21
10.9,1.0,7.0,2362.0,115.0,11.0,13.6,9999.0,9999.0,9999.0,185.0,843.0,33.5,39.2,3.21
10.9,1.0,7.0,2362.0,115.0,11.0,13.7,9999.0,9999.0,9999.0,185.0,0.822,34.4,40.2,3.21
11.0,2.0,7.0,1998.0,100.0,9.0,13.0,597.0,4.7,7.1,208.0,1.38,27.9,36.4,3175.0
11.0,2.0,7.0,1998.0,95.0,9.0,14.5,9999.0,9999.0,9999.0,210.0,992.0,30.1,39.9,2.96
11.0,1.0,7.0,1595.0,74.0,9.0,14.7,639.0,9999.0,7.3,188.0,1.45,30.0,32.1,3613.0
11.0,1.0,7.0,1595.0,74.0,9.0,14.7,639.0,9999.0,7.3,188.0,1.45,30.0,32.1,3613.0
11.0,1.0,7.0,1796.0,85.0,9.0,13.7,609.0,9999.0,9999.0,195.0,0.942,34.1,38.3,3.28
11.0,1.0,7.0,1796.0,85.0,9.0,13.9,629.0,9999.0,9999.0,195.0,0.942,34.1,38.3,3.28
11.0,1.0,7.0,1998.0,100.0,9.0,13.6,557.0,9999.0,9999.0,212.0,0.944,37.2,40.1,2.8
11.0,1.0,7.0,1799.0,85.0,9.0,15.0,557.0,9999.0,9999.0,203.0,1.11,27.5,33.9,3.329
11.0,1.0,7.0,1998.0,100.0,9.0,13.9,557.0,9999.0,9999.0,212.0,0.944,37.2,40.1,2.8
11.0,1.0,7.0,1984.0,85.0,9.0,14.6,633.0,9999.0,7.3,195.0,1.7,18.7,35.0,3313.0
11.0,1.0,7.0,1998.0,97.0,9.0,13.6,0.7,9999.0,9999.0,201.0,1.72,33.2,34.1,3.328
11.0,1.0,7.0,1985.0,96.0,9.0,13.5,9999.0,9999.0,9999.0,200.0,0.854,32.2,38.4,2937.0
11.0,1.0,7.0,1985.0,113.0,9.0,11.6,9999.0,9999.0,9999.0,205.0,946.0,38.7,39.4,2.9
11.0,1.0,7.0,1985.0,147.0,9.0,9.0,9999.0,9999.0,9999.0,235.0,1.13,18.9,42.2,2673.0
11.0,1.0,7.0,1985.0,96.0,9.0,13.5,9999.0,9999.0,9999.0,200.0,0.854,32.2,38.4,2937.0
11.0,1.0,7.0,1731.0,85.0,9.0,14.9,9999.0,9999.0,9999.0,195.0,0.957,34.4,37.0,2.941
11.0,1.0,8.0,2461.0,103.0,9.0,15.3,9999.0,9999.0,9999.0,205.0,1.61,17.7,48.3,2451.0
11.0,1.0,7.0,1581.0,76.0,9.0,13.8,9999.0,9999.0,9999.0,184.0,0.984,32.3,32.5,3.256
11.0,1.0,7.0,1590.0,85.0,9.0,12.9,9999.0,9999.0,9999.0,192.0,0.9,38.6,33.9,3.129
11.0,1.0,7.0,2497.0,123.0,9.0,11.8,0.61,9999.0,9999.0,210.0,865.0,49.6,40.5,2926.0
11.0,3.0,7.0,1994.0,92.0,9.0,13.9,0.704,9999.0,9999.0,175.0,0.791,35.5,39.5,2852.0
11.0,1.0,7.0,1762.0,81.0,9.0,14.9,532.0,9999.0,9999.0,195.0,992.0,22.6,35.1,3.212
11.0,1.0,7.0,1762.0,81.0,9.0,15.1,532.0,9999.0,9999.0,195.0,992.0,22.6,35.1,3.212
11.0,1.0,7.0,1598.0,78.0,9.0,15.1,9999.0,9999.0,9999.0,185.0,774.0,31.3,41.2,2.643
11.0,1.0,7.0,1998.0,98.0,9.0,12.5,9999.0,9999.0,9999.0,190.0,1238.0,18.5,28.4,3832.0
11.0,1.0,7.0,1975.0,102.0,9.0,11.8,677.0,9999.0,9999.0,195.0,0.9,47.5,36.1,2.976
11.0,2.0,8.0,2151.0,92.0,9.0,15.1,0.683,4.5,7.5,195.0,982.0,16.6,47.3,2456.0
11.0,2.0,7.0,1998.0,100.0,9.0,15.4,0.71,5.0,8.1,198.0,882.0,30.7,40.8,2.9
11.0,1.0,7.0,1781.0,110.0,9.0,13.7,679.0,9999.0,7.9,211.0,0.81,16.2,45.7,2531.0
11.0,2.0,7.0,2198.0,106.0,9.0,15.7,726.0,9999.0,9999.0,202.0,1.68,30.1,35.0,3315.0
11.0,2.0,7.0,2498.0,125.0,9.0,13.9,726.0,9999.0,9999.0,212.0,0.911,37.4,38.8,3.51
11.0,1.0,7.0,1998.0,100.0,9.0,12.5,645.0,9999.0,9999.0,195.0,843.0,38.3,41.3,2.8
11.0,1.0,7.0,1731.0,85.0,9.0,15.3,9999.0,9999.0,9999.0,195.0,0.957,34.4,37.0,2.941
11.0,1.0,7.0,1598.0,88.0,9.0,14.5,639.0,9999.0,9999.0,200.0,988.0,38.6,32.1,3531.0
11.0,1.0,7.0,1598.0,78.0,9.0,15.9,9999.0,9999.0,9999.0,175.0,0.697,32.9,43.3,2517.0
11.0,1.0,7.0,1998.0,98.0,9.0,13.1,9999.0,9999.0,9999.0,180.0,1172.0,18.5,28.4,3832.0
11.0,1.0,7.0,2792.0,128.0,11.0,13.4,884.0,9999.0,9999.0,195.0,996.0,38.8,33.7,3.396
11.0,1.0,7.0,1997.0,100.0,11.0,13.8,0.916,9999.0,9999.0,185.0,0.921,34.5,33.5,3536.0
11.1,1.0,7.0,2771.0,128.0,9.0,11.3,0.702,9999.0,7.8,217.0,1.22,31.7,38.6,3.0
11.1,1.0,7.0,1984.0,85.0,9.0,14.8,0.656,9999.0,9999.0,196.0,1.75,21.4,35.0,3313.0
11.1,1.0,7.0,1998.0,97.0,9.0,13.1,695.0,9999.0,9999.0,196.0,1.66,34.9,33.4,3.3
11.1,1.0,7.0,1997.0,108.0,9.0,12.4,9999.0,9999.0,9999.0,197.0,825.0,51.4,39.8,2.916
11.1,1.0,7.0,2351.0,110.0,9.0,12.2,9999.0,9999.0,9999.0,205.0,0.952,34.3,39.2,2878.0
11.1,1.0,7.0,1597.0,66.0,9.0,16.4,9999.0,9999.0,9999.0,178.0,919.0,34.1,32.3,3375.0
11.1,3.0,8.0,1896.0,85.0,9.0,17.2,0.673,9999.0,9999.0,192.0,965.0,16.2,49.8,2333.0
11.1,3.0,8.0,2496.0,110.0,9.0,15.7,679.0,9999.0,7.5,208.0,937.0,16.9,55.5,2.84
11.1,1.0,8.0,1896.0,85.0,9.0,15.9,0.678,9999.0,7.5,195.0,885.0,17.8,55.1,2.18
11.1,1.0,8.0,1896.0,85.0,9.0,16.0,0.678,9999.0,7.5,195.0,885.0,17.8,55.1,2.18
11.1,1.0,7.0,1595.0,74.0,9.0,15.0,706.0,9999.0,7.6,186.0,1.73,27.4,31.0,3.421
11.1,1.0,7.0,1762.0,81.0,9.0,14.2,643.0,9999.0,9999.0,196.0,1.26,34.0,34.7,3138.0
11.1,3.0,7.0,1994.0,92.0,9.0,15.3,9999.0,9999.0,9999.0,188.0,0.964,29.4,34.8,3237.0
11.2,1.0,8.0,1896.0,81.0,9.0,15.3,9999.0,9999.0,9999.0,193.0,1.32,17.2,45.1,2576.0
11.2,1.0,8.0,1896.0,81.0,9.0,15.7,654.0,9999.0,9999.0,193.0,1.32,17.2,45.1,2576.0
11.2,1.0,7.0,1998.0,108.0,9.0,13.8,639.0,9999.0,9999.0,208.0,976.0,28.9,40.2,2.851
11.2,1.0,7.0,1762.0,81.0,9.0,13.8,0.71,9999.0,9999.0,192.0,0.94,35.4,38.6,2821.0
11.2,1.0,7.0,1598.0,79.0,9.0,15.8,9999.0,9999.0,9999.0,182.0,9999.0,9999.0,9999.0,9999.0
11.2,1.0,7.0,1598.0,79.0,9.0,15.8,9999.0,9999.0,9999.0,182.0,9999.0,9999.0,9999.0,9999.0
11.2,1.0,7.0,1370.0,76.0,9.0,14.9,9999.0,9999.0,9999.0,185.0,985.0,32.2,29.8,3553.0
11.2,1.0,7.0,1396.0,76.0,9.0,14.5,9999.0,9999.0,9999.0,185.0,0.942,36.8,32.7,3363.0
11.2,1.0,7.0,1396.0,76.0,9.0,14.5,9999.0,9999.0,9999.0,185.0,0.942,36.8,32.7,3363.0
11.2,1.0,7.0,1590.0,84.0,9.0,12.3,9999.0,9999.0,9999.0,170.0,431.0,55.2,60.7,1746.0
11.2,1.0,7.0,1590.0,71.0,9.0,12.8,9999.0,9999.0,9999.0,175.0,853.0,23.6,34.2,3.88
11.2,1.0,7.0,1590.0,71.0,9.0,13.5,9999.0,9999.0,9999.0,175.0,853.0,23.6,34.2,3.88
11.2,2.0,7.0,1988.0,114.0,9.0,12.0,9999.0,9999.0,9999.0,205.0,855.0,45.9,38.7,2.993
11.2,1.0,7.0,1600.0,85.0,9.0,13.7,693.0,9999.0,9999.0,193.0,0.957,24.1,33.1,3.226
11.2,2.0,8.0,2151.0,105.0,9.0,15.7,685.0,4.3,7.2,202.0,968.0,18.9,49.7,2.382
11.2,3.0,7.0,2393.0,121.0,9.0,13.7,657.0,9999.0,8.2,212.0,746.0,30.7,47.4,2443.0
11.2,1.0,7.0,1597.0,66.0,9.0,15.8,9999.0,9999.0,9999.0,181.0,0.891,30.7,33.8,3153.0
11.2,1.0,7.0,1769.0,83.0,9.0,15.8,588.0,9999.0,9999.0,191.0,0.949,22.8,35.9,3157.0
11.2,1.0,7.0,1762.0,81.0,9.0,15.3,589.0,9999.0,9999.0,190.0,0.967,22.6,35.1,3.212
11.2,1.0,7.0,1600.0,85.0,9.0,14.2,0.744,9999.0,9999.0,188.0,932.0,24.1,33.1,3.226
11.2,1.0,7.0,2362.0,115.0,11.0,13.8,9999.0,9999.0,9999.0,180.0,0.81,41.1,39.7,2.982
11.2,1.0,7.0,3350.0,137.0,11.0,12.9,9999.0,9999.0,9999.0,177.0,662.0,49.3,51.4,2.33
11.3,1.0,7.0,1595.0,74.0,9.0,16.2,609.0,9999.0,8.2,190.0,1.5,27.7,32.3,3595.0
11.3,1.0,7.0,1781.0,92.0,9.0,14.8,613.0,9999.0,7.5,203.0,1.42,26.1,33.6,3445.0
11.3,1.0,7.0,1781.0,92.0,9.0,12.9,639.0,9999.0,7.9,197.0,1.0,37.7,32.8,3.538
11.3,1.0,8.0,1896.0,81.0,9.0,15.1,0.651,9999.0,7.6,190.0,1.15,16.9,45.1,2.4
11.3,3.0,7.0,1781.0,92.0,9.0,15.0,602.0,9999.0,7.3,202.0,1.8,23.6,32.3,3.599
11.3,1.0,8.0,1896.0,81.0,9.0,16.2,581.0,9999.0,9999.0,196.0,0.957,18.3,49.4,2352.0
11.3,1.0,7.0,1581.0,76.0,9.0,16.4,9999.0,9999.0,9999.0,185.0,1.29,31.1,31.3,3.712
11.3,1.0,8.0,1910.0,77.0,9.0,17.0,9999.0,9999.0,9999.0,185.0,1.19,18.2,45.4,2.558
11.3,1.0,7.0,1850.0,100.0,9.0,13.6,9999.0,9999.0,9999.0,195.0,841.0,53.7,38.6,2.916
11.3,1.0,7.0,1995.0,103.0,9.0,13.7,9999.0,9999.0,9999.0,203.0,0.952,32.2,33.3,3554.0
11.3,1.0,7.0,1597.0,70.0,9.0,14.8,9999.0,9999.0,9999.0,180.0,0.92,34.9,35.6,2.979
11.3,2.0,7.0,1998.0,100.0,9.0,13.5,0.68,4.9,7.3,200.0,0.994,30.3,36.6,3175.0
11.3,1.0,8.0,1896.0,81.0,9.0,16.4,0.678,9999.0,7.9,193.0,1.32,17.2,45.1,2576.0
11.3,1.0,8.0,1896.0,81.0,9.0,16.5,0.678,9999.0,7.9,193.0,1.32,17.2,45.1,2576.0
11.3,1.0,7.0,1590.0,85.0,9.0,13.5,9999.0,9999.0,9999.0,188.0,0.969,38.8,30.8,3.441
11.3,3.0,7.0,3199.0,165.0,10.0,13.8,1.53,9999.0,9999.0,173.0,0.95,21.6,34.1,4.31
11.3,3.0,7.0,1834.0,88.0,10.0,14.8,9999.0,9999.0,9999.0,163.0,0.88,31.9,35.3,3.559
11.4,1.0,7.0,2598.0,110.0,9.0,13.0,0.702,9999.0,8.2,207.0,1.46,34.4,36.0,3185.0
11.4,1.0,7.0,1595.0,74.0,9.0,15.5,9999.0,9999.0,9999.0,188.0,1.41,30.1,32.2,3613.0
11.4,1.0,7.0,2435.0,103.0,9.0,14.6,9999.0,9999.0,9999.0,200.0,0.75,37.5,46.8,2.5
11.4,1.0,7.0,1242.0,59.0,9.0,15.6,9999.0,9999.0,9999.0,172.0,987.0,32.0,34.8,3.84
11.4,1.0,7.0,1590.0,77.0,9.0,13.6,9999.0,9999.0,9999.0,187.0,835.0,42.1,36.1,2932.0
11.4,1.0,8.0,1995.0,81.0,9.0,15.4,532.0,9999.0,9999.0,195.0,1181.0,17.1,41.3,2.731
11.4,2.0,7.0,2398.0,125.0,9.0,13.0,682.0,5.0,7.9,212.0,925.0,24.6,38.9,3.46
11.4,2.0,7.0,1991.0,110.0,9.0,13.3,659.0,9999.0,8.2,211.0,937.0,27.0,38.2,3.42
11.4,1.0,7.0,1796.0,85.0,9.0,15.4,0.697,9999.0,9999.0,190.0,0.859,32.4,38.5,2.9
11.4,1.0,7.0,1984.0,85.0,9.0,15.1,0.678,9999.0,7.6,195.0,1.66,21.4,35.2,3.31
11.4,1.0,7.0,1984.0,85.0,9.0,15.2,0.678,9999.0,7.6,195.0,1.7,18.7,35.0,3313.0
11.4,3.0,8.0,2688.0,120.0,10.0,17.0,1061.0,4.7,7.7,183.0,0.921,19.7,47.3,2875.0
11.4,1.0,7.0,1840.0,84.0,11.0,15.7,772.0,9999.0,9999.0,180.0,883.0,31.0,34.0,3.26
11.5,2.0,7.0,1998.0,100.0,9.0,13.4,597.0,5.1,7.7,205.0,925.0,31.5,40.3,2872.0
11.5,1.0,7.0,1781.0,92.0,9.0,14.9,0.702,9999.0,7.6,195.0,998.0,31.9,33.7,3445.0
11.5,1.0,7.0,1598.0,74.0,9.0,15.2,589.0,9999.0,9999.0,188.0,898.0,30.0,34.9,3.329
11.5,1.0,7.0,1598.0,74.0,9.0,14.9,609.0,9999.0,9999.0,188.0,898.0,30.0,34.9,3.329
11.5,1.0,7.0,1389.0,66.0,9.0,15.1,552.0,9999.0,9999.0,190.0,988.0,30.6,32.0,3.329
11.5,1.0,7.0,1595.0,74.0,9.0,15.6,654.0,9999.0,9999.0,188.0,1.41,30.1,32.2,3613.0
11.5,1.0,8.0,1896.0,81.0,9.0,16.0,0.656,9999.0,9999.0,192.0,1.53,17.0,43.9,2.6
11.5,1.0,7.0,1390.0,74.0,9.0,14.5,0.683,9999.0,9999.0,185.0,1.7,34.8,30.6,3.459
11.5,1.0,8.0,1896.0,74.0,9.0,15.6,643.0,9999.0,9999.0,183.0,955.0,16.9,47.9,2.212
11.5,1.0,7.0,1598.0,66.0,9.0,16.7,563.0,9999.0,9999.0,187.0,1.79,29.6,34.7,3.77
11.5,1.0,7.0,1598.0,66.0,9.0,16.7,563.0,9999.0,9999.0,187.0,1.79,29.6,34.7,3.77
11.5,1.0,7.0,1598.0,66.0,9.0,15.3,627.0,9999.0,9999.0,187.0,1133.0,28.1,33.0,3233.0
11.5,1.0,7.0,1598.0,66.0,9.0,16.0,637.0,9999.0,9999.0,184.0,1.94,32.8,33.6,3.171
11.5,1.0,7.0,1598.0,66.0,9.0,16.0,637.0,9999.0,9999.0,184.0,1.94,32.8,33.6,3.171
11.5,1.0,7.0,1598.0,79.0,9.0,15.6,621.0,9999.0,9999.0,195.0,0.93,30.2,36.5,3.183
11.5,1.0,8.0,2461.0,103.0,9.0,15.5,9999.0,9999.0,9999.0,200.0,1.6,24.3,47.2,2.59
11.5,1.0,7.0,1581.0,76.0,9.0,14.3,9999.0,9999.0,9999.0,180.0,955.0,32.6,32.8,3.256
11.5,1.0,8.0,1998.0,74.0,9.0,17.1,0.658,9999.0,9999.0,185.0,1.7,17.2,45.9,2455.0
11.5,1.0,8.0,1998.0,74.0,9.0,17.4,0.658,9999.0,9999.0,185.0,1.7,17.2,45.9,2455.0
11.5,3.0,7.0,1781.0,92.0,9.0,15.5,667.0,9999.0,7.5,196.0,1.48,23.6,32.3,3.599
11.5,1.0,8.0,1896.0,81.0,9.0,16.8,645.0,9999.0,7.5,190.0,0.928,18.3,49.4,2352.0
11.5,3.0,8.0,1896.0,85.0,9.0,17.2,0.678,9999.0,7.4,192.0,971.0,14.9,49.4,2.348
11.5,1.0,7.0,1997.0,99.0,9.0,14.1,728.0,9999.0,9999.0,201.0,0.954,33.1,35.1,3.36
11.5,1.0,7.0,1997.0,99.0,9.0,14.1,728.0,9999.0,9999.0,201.0,0.954,33.1,35.1,3.36
11.5,1.0,7.0,2351.0,110.0,9.0,12.6,9999.0,9999.0,9999.0,195.0,0.844,36.8,42.0,2.684
11.5,3.0,8.0,3200.0,121.0,10.0,15.9,1088.0,9999.0,9999.0,170.0,9999.0,9999.0,9999.0,3.1
11.5,3.0,7.0,3378.0,131.0,10.0,13.8,9999.0,9999.0,9999.0,175.0,0.864,42.5,44.0,3238.0
11.6,2.0,7.0,1998.0,95.0,9.0,14.8,9999.0,9999.0,9999.0,207.0,1.25,32.2,38.1,3.46
11.6,3.0,7.0,1781.0,92.0,9.0,14.5,633.0,9999.0,7.5,198.0,1.7,30.5,32.8,3545.0
11.6,1.0,7.0,1985.0,110.0,9.0,14.0,9999.0,9999.0,9999.0,210.0,826.0,22.7,46.2,2.6
11.6,1.0,7.0,1795.0,88.0,9.0,15.7,609.0,9999.0,9999.0,195.0,9999.0,9999.0,9999.0,3572.0
11.6,1.0,7.0,1991.0,110.0,9.0,13.3,609.0,9999.0,9999.0,205.0,9999.0,9999.0,9999.0,9999.0
11.6,1.0,7.0,1396.0,66.0,9.0,14.6,9999.0,9999.0,9999.0,177.0,0.756,36.9,37.2,2.849
11.6,1.0,7.0,1396.0,66.0,9.0,15.0,9999.0,9999.0,9999.0,182.0,777.0,36.9,37.2,2.849
11.6,1.0,7.0,1493.0,84.0,9.0,12.7,9999.0,9999.0,9999.0,192.0,0.761,45.3,38.8,2.729
11.6,1.0,7.0,1850.0,100.0,9.0,14.1,9999.0,9999.0,9999.0,198.0,0.854,53.7,38.6,2.916
11.6,1.0,7.0,1598.0,81.0,9.0,13.5,9999.0,9999.0,9999.0,175.0,795.0,37.6,36.7,2.99
11.6,1.0,8.0,1995.0,81.0,9.0,15.8,589.0,9999.0,9999.0,190.0,1151.0,17.1,41.3,2.731
11.6,1.0,7.0,1598.0,81.0,9.0,14.0,9999.0,9999.0,9999.0,175.0,795.0,37.6,36.7,2.99
11.6,3.0,7.0,2792.0,128.0,11.0,14.1,884.0,9999.0,9999.0,193.0,986.0,38.8,33.7,3.396
11.6,1.0,7.0,1998.0,103.0,11.0,14.5,0.85,9999.0,9999.0,185.0,0.936,28.9,36.6,3233.0
11.6,1.0,7.0,1998.0,103.0,11.0,14.9,9999.0,9999.0,9999.0,187.0,946.0,28.9,36.6,3233.0
11.7,1.0,8.0,1896.0,81.0,9.0,14.9,639.0,9999.0,7.7,191.0,975.0,24.5,47.2,2459.0
11.7,1.0,7.0,1595.0,74.0,9.0,16.4,0.656,9999.0,9999.0,187.0,1.39,30.0,32.1,3613.0
11.7,1.0,7.0,1595.0,74.0,9.0,16.0,633.0,9999.0,7.7,188.0,1113.0,28.2,30.2,3.851
11.7,1.0,7.0,1587.0,65.0,9.0,15.8,0.65,9999.0,9999.0,185.0,0.99,24.9,33.4,3196.0
11.7,1.0,7.0,1587.0,65.0,9.0,15.8,0.65,9999.0,9999.0,185.0,0.99,24.9,33.4,3196.0
11.7,1.0,7.0,1587.0,65.0,9.0,15.8,0.65,9999.0,9999.0,185.0,0.99,24.9,33.4,3196.0
11.7,1.0,7.0,1998.0,113.0,9.0,12.2,9999.0,9999.0,9999.0,205.0,0.78,45.5,44.5,2.66
11.7,1.0,8.0,1951.0,85.0,9.0,17.2,609.0,9999.0,9999.0,193.0,9999.0,9999.0,9999.0,3.29
11.7,1.0,7.0,1590.0,67.0,9.0,14.8,9999.0,9999.0,9999.0,165.0,777.0,28.3,35.4,3.16
11.7,1.0,7.0,1587.0,81.0,9.0,14.9,532.0,9999.0,9999.0,195.0,0.954,37.6,34.1,3.37
11.7,1.0,7.0,1587.0,81.0,9.0,15.1,532.0,9999.0,9999.0,195.0,0.954,37.6,34.1,3.37
11.7,1.0,7.0,1781.0,92.0,9.0,15.4,679.0,9999.0,8.0,200.0,1.26,26.1,33.6,3445.0
11.7,1.0,7.0,1597.0,73.0,9.0,17.7,588.0,9999.0,9999.0,176.0,815.0,32.7,36.0,3153.0
11.7,3.0,7.0,3947.0,136.0,10.0,15.4,9999.0,9999.0,9999.0,170.0,0.689,29.8,52.0,2.6
11.7,3.0,7.0,3497.0,149.0,10.0,12.9,1088.0,9999.0,9999.0,185.0,816.0,35.0,45.3,3.143
11.7,1.0,7.0,1998.0,94.0,11.0,14.5,9999.0,9999.0,9999.0,180.0,847.0,42.4,39.4,2835.0
11.7,3.0,7.0,4664.0,173.0,10.0,13.1,9999.0,9999.0,9999.0,175.0,9999.0,9999.0,9999.0,3238.0
11.8,1.0,8.0,2188.0,83.0,9.0,17.2,621.0,9999.0,9999.0,195.0,992.0,18.5,45.7,2.5
11.8,1.0,7.0,1396.0,62.0,9.0,16.3,9999.0,9999.0,9999.0,180.0,0.94,37.3,33.2,3215.0
11.8,1.0,7.0,1590.0,85.0,9.0,13.2,9999.0,9999.0,9999.0,190.0,958.0,44.9,31.5,3364.0
