0,1,2,3,4,5,6,7,8,9,10,11
33.0,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,2500.0
35.24,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.0,2500.0
37.51,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,2500.0
39.79,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.0,2500.0
42.1,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.5,2500.0
44.45,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,2500.0
46.82,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,2500.0
49.22,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.0,2500.0
54.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.0,2500.0
56.6,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.5,2500.0
59.13,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,2500.0
64.23,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,2500.0
66.85,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.5,2500.0
69.47,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.0,2500.0
72.13,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,2500.0
74.84,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.0,2500.0
77.54,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,2500.0
80.29,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.0,2500.0
83.06,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.5,2500.0
85.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.0,2500.0
88.7,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,2500.0
91.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,2500.0
94.46,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.5,2500.0
97.37,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,18.0,2500.0
17.34,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.0,3000.0
19.36,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.5,3000.0
21.45,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.0,3000.0
23.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.5,3000.0
25.71,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.0,3000.0
27.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.5,3000.0
30.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.0,3000.0
32.38,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.5,3000.0
34.69,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.0,3000.0
37.04,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.5,3000.0
39.41,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.0,3000.0
41.85,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,3000.0
44.32,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.0,3000.0
46.82,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,3000.0
51.95,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.5,3000.0
54.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,3000.0
57.22,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,3000.0
62.68,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.5,3000.0
71.13,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,3000.0
74.04,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.5,3000.0
76.96,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,3000.0
82.95,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.0,3000.0
86.01,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,3000.0
89.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.0,3000.0
92.25,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,3000.0
98.63,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.5,3000.0
101.89,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.0,3000.0
105.18,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,3000.0
108.5,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,3000.0
111.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.5,3000.0
115.29,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,18.0,3000.0
26.26,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.0,3500.0
30.63,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.0,3500.0
32.92,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.5,3500.0
35.22,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.0,3500.0
37.6,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.5,3500.0
40.01,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.0,3500.0
42.47,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.5,3500.0
45.0,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.0,3500.0
47.58,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.5,3500.0
50.22,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.0,3500.0
52.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,3500.0
55.63,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.0,3500.0
58.4,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,3500.0
61.24,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.0,3500.0
64.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.5,3500.0
67.07,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,3500.0
70.07,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,3500.0
79.36,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.0,3500.0
85.81,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,3500.0
89.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.5,3500.0
92.49,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,3500.0
95.91,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.5,3500.0
99.37,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.0,3500.0
102.87,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,3500.0
106.44,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.0,3500.0
110.06,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,3500.0
113.74,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.0,3500.0
117.47,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.5,3500.0
121.24,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.0,3500.0
125.07,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,3500.0
128.95,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,3500.0
132.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.5,3500.0
36.69,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.0,4000.0
39.01,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.5,4000.0
41.43,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.0,4000.0
43.94,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.5,4000.0
46.51,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.0,4000.0
49.17,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.5,4000.0
51.92,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.0,4000.0
54.76,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.5,4000.0
57.42,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.0,4000.0
60.26,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.5,4000.0
63.15,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.0,4000.0
66.12,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,4000.0
72.26,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,4000.0
75.43,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.0,4000.0
78.67,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.5,4000.0
81.98,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,4000.0
85.35,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,4000.0
88.79,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.0,4000.0
92.29,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.5,4000.0
95.86,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.0,4000.0
99.5,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.5,4000.0
103.2,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,4000.0
106.97,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.5,4000.0
110.81,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,4000.0
114.71,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.5,4000.0
122.72,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,4000.0
126.83,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.0,4000.0
131.0,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,4000.0
135.25,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.0,4000.0
148.36,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,4000.0
152.86,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,4000.0
162.09,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,18.0,4000.0
49.37,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.0,4500.0
51.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.5,4500.0
57.2,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.5,4500.0
60.02,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.0,4500.0
62.95,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.5,4500.0
65.96,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.0,4500.0
69.11,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.5,4500.0
71.95,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.0,4500.0
75.06,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.5,4500.0
78.27,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.0,4500.0
81.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,4500.0
84.93,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.0,4500.0
88.39,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,4500.0
91.94,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.0,4500.0
95.55,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.5,4500.0
99.26,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,4500.0
103.05,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,4500.0
106.93,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.0,4500.0
110.88,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.5,4500.0
114.91,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.0,4500.0
119.04,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.5,4500.0
123.25,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,4500.0
127.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.5,4500.0
131.93,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,4500.0
136.38,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.5,4500.0
140.93,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.0,4500.0
145.57,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,4500.0
155.06,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,4500.0
164.91,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.5,4500.0
169.94,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.0,4500.0
175.07,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,4500.0
180.28,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,4500.0
190.97,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,18.0,4500.0
63.99,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.0,5000.0
66.7,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,0.5,5000.0
69.51,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.0,5000.0
72.46,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,1.5,5000.0
75.55,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.0,5000.0
78.76,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,2.5,5000.0
85.55,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,3.5,5000.0
88.59,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.0,5000.0
92.02,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,4.5,5000.0
95.55,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.0,5000.0
99.19,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,5.5,5000.0
102.94,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.0,5000.0
106.77,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,6.5,5000.0
110.72,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,7.0,5000.0
118.93,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.0,5000.0
123.19,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,8.5,5000.0
127.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.0,5000.0
132.02,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,9.5,5000.0
136.56,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.0,5000.0
141.24,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,10.5,5000.0
146.01,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.0,5000.0
150.87,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,11.5,5000.0
155.84,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.0,5000.0
160.92,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,12.5,5000.0
166.11,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.0,5000.0
171.38,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,13.5,5000.0
176.75,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.0,5000.0
182.23,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,14.5,5000.0
187.82,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.0,5000.0
193.52,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,15.5,5000.0
199.31,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.0,5000.0
205.19,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,16.5,5000.0
211.2,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,17.0,5000.0
223.49,4.0,18.0,24.0,4664.0,89.4,81.5,10.0,105.0,130.0,18.0,5000.0
-0.25,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,0.0,100.0
0.41,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,100.0
1.07,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,100.0
1.71,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,3.0,100.0
2.35,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,4.0,100.0
2.99,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,5.0,100.0
3.62,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,100.0
4.24,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,100.0
4.86,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,100.0
6.08,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,100.0
7.27,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,12.0,100.0
7.86,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,13.0,100.0
8.44,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,14.0,100.0
9.01,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,15.0,100.0
9.58,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,16.0,100.0
10.14,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,17.0,100.0
10.7,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,18.0,100.0
-0.69,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,0.0,1000.0
-0.09,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,1000.0
0.53,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,1000.0
1.16,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,3.0,1000.0
2.49,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,5.0,1000.0
3.18,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,1000.0
3.89,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,1000.0
4.62,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,1000.0
5.37,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,9.0,1000.0
6.14,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,1000.0
6.92,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,11.0,1000.0
8.56,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,13.0,1000.0
9.4,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,14.0,1000.0
10.27,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,15.0,1000.0
11.15,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,16.0,1000.0
12.98,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,18.0,1000.0
-0.09,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,0.0,2000.0
0.53,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,2000.0
1.2,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,2000.0
1.9,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,3.0,2000.0
2.65,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,4.0,2000.0
3.45,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,5.0,2000.0
4.28,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,2000.0
5.16,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,2000.0
6.09,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,2000.0
8.06,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,2000.0
9.11,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,11.0,2000.0
10.2,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,12.0,2000.0
11.34,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,13.0,2000.0
12.52,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,14.0,2000.0
13.74,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,15.0,2000.0
16.32,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,17.0,2000.0
17.67,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,18.0,2000.0
0.63,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,0.0,2500.0
1.3,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,2500.0
2.03,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,2500.0
2.81,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,3.0,2500.0
3.64,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,4.0,2500.0
4.53,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,5.0,2500.0
5.47,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,2500.0
6.46,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,2500.0
7.51,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,2500.0
8.6,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,9.0,2500.0
9.75,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,2500.0
12.21,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,12.0,2500.0
13.52,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,13.0,2500.0
14.89,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,14.0,2500.0
16.3,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,15.0,2500.0
17.77,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,16.0,2500.0
19.29,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,17.0,2500.0
20.87,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,18.0,2500.0
1.64,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,0.0,3000.0
2.39,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,3000.0
3.2,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,3000.0
4.08,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,3.0,3000.0
5.01,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,4.0,3000.0
7.07,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,3000.0
8.2,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,3000.0
9.38,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,3000.0
10.63,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,9.0,3000.0
11.94,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,3000.0
13.31,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,11.0,3000.0
14.74,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,12.0,3000.0
16.23,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,13.0,3000.0
17.79,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,14.0,3000.0
19.41,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,15.0,3000.0
21.09,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,16.0,3000.0
22.83,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,17.0,3000.0
24.64,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,18.0,3000.0
3.78,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,1.0,3500.0
4.71,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,2.0,3500.0
6.76,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,4.0,3500.0
7.9,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,5.0,3500.0
9.1,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,6.0,3500.0
10.37,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,7.0,3500.0
11.71,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,8.0,3500.0
13.13,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,9.0,3500.0
14.61,4.0,19.0,22.0,799.0,79.0,65.5,3.0,105.0,130.0,10.0,3500.0
