0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
8.0,1.0,7.0,11.0,4.0,12.0,2362.0,115.0,10.0,5600.0,9999.0,9999.0,9999.0,11.97,9999.0,9999.0,10.9,1570.0,670.0,13.7,15.0,23.0,2.0,28.0,33.0,38.0,42.0,4750.0,1790.0,1820.0,2900.0,185.0,225.0,9999.0,40.2,3.21,50.0,54.0
8.0,5.0,8.0,10.0,5.0,12.0,2874.0,88.0,22.0,4000.0,700.0,9999.0,9999.0,11.19,9999.0,9999.0,9999.0,1830.0,685.0,20.8,15.0,20.0,1.0,29.0,37.0,40.0,49.0,4330.0,1841.0,1840.0,2480.0,148.0,256.0,9999.0,34.7,3.868,51.0,59.0
8.1,3.0,7.0,9.0,6.0,13.0,2393.0,121.0,11.0,6000.0,650.0,6800.0,9999.0,12.08,9999.0,7.9,10.9,1610.0,580.0,13.3,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1452.0,2760.0,214.0,230.0,613.0,47.4,2443.0,50.0,54.0
8.1,2.0,7.0,9.0,6.0,12.0,2793.0,141.0,10.0,5300.0,700.0,9999.0,6500.0,12.37,9999.0,9999.0,7.1,1340.0,270.0,9.5,15.0,18.0,2.0,28.0,33.0,38.0,42.0,4025.0,1740.0,1306.0,2446.0,229.0,275.0,677.0,39.0,2964.0,50.0,54.0
8.1,2.0,7.0,9.0,6.0,12.0,2793.0,142.0,10.0,5500.0,700.0,6500.0,6500.0,12.6,9999.0,9999.0,7.2,1325.0,270.0,9.3,15.0,18.0,2.0,28.0,33.0,39.0,42.0,4050.0,1740.0,1293.0,2446.0,223.0,280.0,769.0,39.0,2964.0,50.0,54.0
8.1,2.0,7.0,9.0,6.0,13.0,2498.0,125.0,11.0,6000.0,650.0,9999.0,9999.0,11.42,9999.0,9999.0,10.5,1695.0,485.0,13.6,15.0,21.0,4.0,28.0,33.0,38.0,42.0,4898.0,1776.0,1455.0,2730.0,223.0,227.0,685.0,38.8,3.51,52.0,54.0
8.1,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5750.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,7.7,1395.0,590.0,10.0,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4508.0,1752.0,1442.0,2670.0,235.0,267.0,0.6659999999999999,37.2,3.81,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2435.0,142.0,9.0,5100.0,9999.0,9999.0,9999.0,13.93,9999.0,9999.0,8.2,1460.0,450.0,10.3,15.0,21.0,2.0,29.0,33.0,38.0,42.0,4716.0,1817.0,1414.0,2664.0,225.0,270.0,624.0,46.0,2.514,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2435.0,142.0,9.0,5100.0,9999.0,9999.0,9999.0,13.93,9999.0,9999.0,9.0,1611.0,419.0,11.3,15.0,21.0,2.0,29.0,33.0,38.0,42.0,4716.0,1817.0,1429.0,2664.0,210.0,270.0,738.0,29.5,3928.0,50.0,54.0
8.1,1.0,7.0,9.0,4.0,12.0,1998.0,98.0,10.0,5900.0,9999.0,9999.0,9999.0,10.76,9999.0,9999.0,10.9,1234.0,536.0,12.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4731.0,1770.0,1420.0,2659.0,195.0,171.0,9999.0,34.2,3264.0,50.0,54.0
8.1,3.0,7.0,9.0,6.0,13.0,2393.0,121.0,11.0,6000.0,650.0,6800.0,9999.0,12.08,9999.0,8.2,11.2,1660.0,580.0,13.7,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1479.0,2759.0,212.0,230.0,657.0,47.4,2443.0,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2435.0,147.0,9.0,6000.0,670.0,9999.0,9999.0,14.71,9999.0,9999.0,8.3,9999.0,9999.0,9999.0,15.0,21.0,2.0,29.0,33.0,39.0,42.0,4710.0,1804.0,1488.0,2755.0,220.0,285.0,669.0,46.6,2484.0,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2435.0,147.0,9.0,6000.0,670.0,9999.0,9999.0,14.71,9999.0,9999.0,8.3,9999.0,9999.0,9999.0,15.0,21.0,2.0,29.0,33.0,39.0,42.0,4710.0,1804.0,1488.0,2755.0,220.0,285.0,669.0,46.6,2484.0,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2319.0,176.0,9.0,5400.0,670.0,9999.0,9999.0,17.88,9999.0,9999.0,7.5,9999.0,9999.0,9999.0,15.0,21.0,2.0,29.0,33.0,39.0,42.0,4710.0,1804.0,1488.0,2755.0,240.0,330.0,669.0,47.3,2484.0,50.0,54.0
8.1,1.0,7.0,9.0,5.0,12.0,2319.0,176.0,9.0,5400.0,670.0,9999.0,9999.0,17.88,9999.0,9999.0,7.5,9999.0,9999.0,9999.0,15.0,21.0,2.0,29.0,33.0,39.0,42.0,4710.0,1804.0,1488.0,2755.0,240.0,330.0,669.0,47.3,2484.0,50.0,54.0
8.1,1.0,7.0,9.0,4.0,12.0,1998.0,98.0,10.0,5900.0,9999.0,9999.0,9999.0,10.76,9999.0,9999.0,10.9,1298.0,566.0,13.2,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4750.0,1785.0,1495.0,2659.0,195.0,171.0,9999.0,34.2,3264.0,50.0,54.0
8.1,1.0,7.0,11.0,4.0,12.0,1781.0,110.0,10.0,5500.0,820.0,9999.0,9999.0,14.82,9999.0,9999.0,10.5,1654.0,796.0,15.0,15.0,22.0,2.0,29.0,33.0,38.0,42.0,4620.0,1810.0,1730.0,2835.0,194.0,210.0,831.0,34.3,3.49,50.0,54.0
8.1,1.0,7.0,11.0,4.0,12.0,1998.0,89.0,10.0,5750.0,800.0,6500.0,9999.0,10.69,9999.0,9999.0,13.1,1510.0,790.0,17.0,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4454.0,1834.0,1714.0,2824.0,177.0,170.0,0.942,34.6,3352.0,50.0,54.0
8.1,3.0,7.0,10.0,4.0,12.0,1296.0,61.0,10.0,6100.0,850.0,9999.0,9999.0,10.18,9999.0,9999.0,18.8,1070.0,490.0,17.5,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3845.0,1555.0,1695.0,2420.0,140.0,105.0,9999.0,27.8,4.4,50.0,54.0
8.1,3.0,7.0,10.0,4.0,12.0,1296.0,61.0,10.0,6100.0,850.0,9999.0,9999.0,10.18,9999.0,9999.0,18.8,1070.0,490.0,17.5,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3845.0,1555.0,1715.0,2420.0,140.0,105.0,9999.0,27.8,4.4,50.0,54.0
8.1,1.0,7.0,11.0,4.0,12.0,2351.0,110.0,12.0,5500.0,9999.0,9999.0,9999.0,12.03,9999.0,9999.0,13.0,1530.0,650.0,13.9,15.0,21.0,2.0,28.0,34.0,38.0,48.0,4600.0,1775.0,1690.0,2780.0,180.0,225.0,1004.0,41.1,2878.0,52.0,54.0
8.1,3.0,7.0,10.0,4.0,12.0,1998.0,94.0,10.0,5400.0,800.0,9999.0,9999.0,11.2,9999.0,9999.0,12.1,1295.0,475.0,13.8,15.0,23.0,2.0,28.0,33.0,39.0,42.0,4125.0,1695.0,1660.0,2410.0,167.0,178.0,9999.0,9999.0,3145.0,52.0,54.0
8.2,2.0,7.0,9.0,6.0,13.0,3199.0,165.0,10.0,5600.0,700.0,6000.0,6000.0,12.37,3.7,5.8,8.2,1695.0,605.0,10.3,15.0,20.0,2.0,28.0,33.0,38.0,42.0,5038.0,1855.0,1444.0,2965.0,240.0,315.0,621.0,48.5,2548.0,52.0,56.0
8.2,2.0,7.0,9.0,6.0,13.0,3199.0,165.0,10.0,5600.0,700.0,6000.0,6000.0,12.37,3.7,5.8,8.2,1725.0,605.0,10.5,15.0,20.0,2.0,28.0,33.0,38.0,42.0,5158.0,1855.0,1444.0,3085.0,240.0,315.0,621.0,48.5,2548.0,52.0,56.0
8.2,2.0,7.0,9.0,6.0,14.0,3179.0,185.0,11.0,6250.0,9999.0,9999.0,9999.0,12.06,9999.0,9999.0,6.5,1335.0,320.0,7.2,15.0,20.0,4.0,28.0,33.0,38.0,42.0,4315.0,1780.0,1290.0,2415.0,255.0,305.0,618.0,42.2,2.8,50.0,56.0
8.2,1.0,7.0,9.0,5.0,12.0,2435.0,121.0,11.0,6000.0,750.0,9999.0,9999.0,10.89,9999.0,9999.0,10.2,1535.0,575.0,12.7,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4768.0,1816.0,1435.0,2765.0,215.0,211.0,639.0,38.1,3.44,50.0,54.0
8.2,2.0,7.0,9.0,6.0,13.0,2967.0,175.0,11.0,6800.0,9999.0,9999.0,7000.0,12.41,9999.0,9999.0,7.5,1553.0,475.0,8.9,15.0,18.0,4.0,28.0,33.0,38.0,42.0,4861.0,1819.0,1444.0,2909.0,234.0,293.0,726.0,38.9,3.1,50.0,54.0
8.2,1.0,7.0,9.0,6.0,13.0,2997.0,147.0,9.0,5500.0,9999.0,9999.0,9999.0,11.11,9999.0,9999.0,8.5,1455.0,465.0,9.9,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4765.0,1785.0,1405.0,2670.0,225.0,265.0,9999.0,40.5,2.9,52.0,54.0
8.2,2.0,7.0,9.0,4.0,12.0,1998.0,147.0,9.0,6400.0,9999.0,7000.0,9999.0,16.67,9999.0,9999.0,8.3,1285.0,495.0,8.7,15.0,18.0,2.0,29.0,33.0,38.0,42.0,4560.0,1730.0,1295.0,2525.0,223.0,265.0,9999.0,42.8,2.72,52.0,54.0
8.2,3.0,7.0,9.0,6.0,13.0,2771.0,142.0,11.0,6000.0,9999.0,6600.0,9999.0,12.7,9999.0,5.9,8.3,1615.0,580.0,11.4,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1479.0,2759.0,232.0,280.0,679.0,37.7,3.68,50.0,54.0
8.2,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,8.5,1505.0,575.0,10.8,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1500.0,2700.0,227.0,267.0,735.0,37.8,3.28,50.0,54.0
8.2,5.0,8.0,10.0,4.0,12.0,2172.0,85.0,19.0,4300.0,9999.0,9999.0,4750.0,15.04,9999.0,9999.0,15.8,1796.0,654.0,21.1,15.0,18.0,1.0,29.0,34.0,38.0,46.0,4658.0,1787.0,1740.0,2702.0,157.0,260.0,9999.0,40.9,3283.0,51.0,56.0
8.2,1.0,7.0,11.0,4.0,12.0,1998.0,84.0,10.0,5400.0,770.0,9999.0,9999.0,10.57,9999.0,9999.0,15.0,1520.0,780.0,18.1,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4517.0,1810.0,1692.0,2702.0,170.0,168.0,0.85,41.5,2.8,50.0,54.0
8.2,3.0,8.0,10.0,5.0,12.0,2496.0,101.0,20.0,4200.0,9999.0,9999.0,9999.0,15.1,9999.0,9999.0,15.3,2150.0,600.0,21.3,15.0,24.0,1.0,29.0,34.0,39.0,45.0,4705.0,9999.0,1940.0,2540.0,157.0,300.0,9999.0,49.4,2.724,0.0,0.0
8.2,3.0,7.0,10.0,4.0,12.0,1834.0,88.0,12.0,5250.0,600.0,9999.0,9999.0,11.92,9999.0,9999.0,11.3,1305.0,395.0,14.8,15.0,21.0,2.0,28.0,34.0,38.0,48.0,3735.0,1695.0,1735.0,2280.0,163.0,174.0,9999.0,35.3,3.559,52.0,54.0
8.2,5.0,7.0,10.0,4.0,12.0,2295.0,105.0,10.0,5600.0,750.0,9999.0,9999.0,11.44,9999.0,9999.0,9999.0,1790.0,725.0,17.0,15.0,20.0,2.0,28.0,33.0,39.0,42.0,4330.0,1841.0,1840.0,2480.0,165.0,209.0,9999.0,34.7,3.868,50.0,54.0
8.2,1.0,7.0,11.0,4.0,12.0,2429.0,110.0,9.0,5250.0,750.0,9999.0,9999.0,11.85,9999.0,9999.0,12.5,1720.0,680.0,15.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4733.0,1950.0,1802.0,2878.0,180.0,229.0,9999.0,43.9,2755.0,52.0,54.0
8.2,1.0,7.0,11.0,4.0,12.0,2429.0,110.0,9.0,5250.0,750.0,9999.0,9999.0,11.85,9999.0,9999.0,12.5,1765.0,655.0,16.0,15.0,21.0,2.0,28.0,33.0,39.0,42.0,5070.0,1950.0,1802.0,3030.0,180.0,229.0,9999.0,43.9,2755.0,52.0,54.0
8.3,3.0,7.0,9.0,6.0,13.0,3199.0,165.0,10.0,5600.0,575.0,6000.0,6000.0,12.37,3.5,5.7,8.3,1650.0,600.0,10.0,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4818.0,1799.0,1451.0,2833.0,234.0,315.0,632.0,46.2,2548.0,52.0,54.0
8.3,3.0,7.0,9.0,6.0,13.0,2393.0,121.0,11.0,6000.0,650.0,6800.0,9999.0,12.08,9999.0,6.4,9.3,1555.0,580.0,12.9,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1452.0,2760.0,220.0,230.0,613.0,35.7,3.244,50.0,54.0
8.3,2.0,7.0,9.0,6.0,13.0,2962.0,155.0,11.0,6000.0,650.0,9999.0,9999.0,11.45,9999.0,9999.0,9.5,1695.0,485.0,10.9,15.0,21.0,4.0,28.0,33.0,38.0,42.0,4898.0,1776.0,1455.0,2730.0,238.0,270.0,685.0,41.8,2.8,52.0,54.0
8.3,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5750.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,7.9,1415.0,595.0,10.1,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4508.0,1752.0,1442.0,2670.0,230.0,267.0,0.6659999999999999,29.9,3886.0,50.0,54.0
8.3,1.0,7.0,9.0,4.0,12.0,1581.0,76.0,10.0,5750.0,850.0,9999.0,9999.0,11.45,9999.0,9999.0,12.2,1120.0,540.0,14.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4187.0,1741.0,1420.0,2540.0,180.0,144.0,9999.0,39.7,2687.0,50.0,54.0
8.3,1.0,7.0,9.0,4.0,12.0,1581.0,76.0,10.0,5750.0,850.0,9999.0,9999.0,11.45,9999.0,9999.0,12.0,1090.0,500.0,14.3,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4025.0,1755.0,1420.0,2540.0,184.0,144.0,9999.0,39.4,2687.0,50.0,54.0
8.3,1.0,7.0,9.0,5.0,12.0,1998.0,114.0,10.0,6500.0,9999.0,9999.0,9999.0,11.7,9999.0,9999.0,9.2,1440.0,550.0,12.6,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4687.0,1826.0,1462.0,2700.0,212.0,186.0,9999.0,32.3,3.5980000000000003,50.0,54.0
8.3,1.0,7.0,9.0,5.0,12.0,1998.0,113.0,11.0,6500.0,750.0,7000.0,9999.0,11.7,9999.0,9999.0,11.7,1380.0,520.0,12.2,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4466.0,1743.0,1462.0,2593.0,205.0,186.0,9999.0,44.5,2.66,50.0,54.0
8.3,2.0,7.0,9.0,6.0,13.0,2398.0,125.0,10.0,5900.0,550.0,6000.0,6000.0,11.79,4.4,7.1,10.7,1600.0,650.0,12.8,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4839.0,1799.0,1505.0,2833.0,215.0,225.0,682.0,43.2,2.7,52.0,54.0
8.3,3.0,7.0,9.0,6.0,13.0,2393.0,121.0,11.0,6000.0,650.0,6800.0,9999.0,12.08,9999.0,6.6,9.5,1610.0,580.0,13.3,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1479.0,2759.0,218.0,230.0,657.0,35.7,3.244,50.0,54.0
8.3,2.0,7.0,9.0,6.0,13.0,2498.0,125.0,11.0,6000.0,650.0,9999.0,9999.0,11.42,9999.0,9999.0,11.0,1733.0,557.0,13.9,15.0,21.0,4.0,28.0,33.0,38.0,42.0,4898.0,1776.0,1505.0,2730.0,212.0,227.0,726.0,38.8,3.51,52.0,54.0
8.3,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5750.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,8.0,1455.0,695.0,10.4,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4620.0,1748.0,1448.0,2670.0,225.0,267.0,693.0,37.2,3.81,50.0,54.0
8.3,1.0,7.0,9.0,5.0,12.0,1998.0,162.0,9.0,5750.0,9999.0,9999.0,9999.0,19.43,9999.0,9999.0,7.7,1520.0,580.0,9.4,15.0,21.0,2.0,29.0,33.0,38.0,42.0,4687.0,1826.0,1464.0,2700.0,235.0,309.0,9999.0,43.8,2.644,52.0,54.0
8.3,5.0,8.0,10.0,4.0,12.0,2765.0,72.0,21.0,3200.0,9999.0,9999.0,9999.0,11.13,9999.0,9999.0,18.1,1650.0,860.0,22.9,16.0,25.0,1.0,29.0,35.0,40.0,44.0,4185.0,1780.0,1925.0,2530.0,135.0,245.0,9999.0,49.1,2758.0,51.0,59.0
8.3,5.0,7.0,10.0,4.0,12.0,1995.0,94.0,9.0,6000.0,9999.0,9999.0,9999.0,10.96,9999.0,9999.0,9999.0,1350.0,400.0,14.4,15.0,24.0,2.0,28.0,33.0,38.0,42.0,3875.0,1710.0,1690.0,2200.0,150.0,174.0,9999.0,35.5,3531.0,50.0,54.0
8.3,5.0,7.0,10.0,4.0,12.0,1995.0,94.0,9.0,6000.0,9999.0,9999.0,9999.0,10.96,9999.0,9999.0,9999.0,1355.0,395.0,14.4,15.0,24.0,2.0,28.0,33.0,38.0,42.0,3885.0,1695.0,1685.0,2200.0,150.0,174.0,9999.0,35.5,3531.0,50.0,54.0
8.3,3.0,7.0,10.0,4.0,12.0,1998.0,94.0,10.0,5400.0,800.0,9999.0,9999.0,11.2,9999.0,9999.0,12.0,1230.0,410.0,13.1,15.0,23.0,2.0,28.0,33.0,39.0,42.0,3715.0,1695.0,1655.0,2200.0,167.0,178.0,9999.0,9999.0,3145.0,52.0,54.0
8.4,3.0,7.0,9.0,6.0,13.0,2799.0,150.0,10.0,5700.0,560.0,6000.0,6000.0,12.12,4.2,6.5,9.4,1650.0,600.0,11.0,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4818.0,1799.0,1451.0,2833.0,223.0,270.0,632.0,41.1,2864.0,52.0,54.0
8.4,1.0,7.0,9.0,6.0,13.0,2598.0,110.0,10.0,5500.0,790.0,9999.0,9999.0,10.88,9999.0,8.2,11.4,1430.0,400.0,13.0,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4366.0,1716.0,1381.0,2554.0,207.0,225.0,0.7020000000000001,36.0,3185.0,50.0,54.0
8.4,3.0,7.0,9.0,6.0,13.0,2771.0,142.0,11.0,6000.0,750.0,6500.0,9999.0,12.7,9999.0,5.9,8.5,1620.0,600.0,11.4,15.0,22.0,4.0,28.0,33.0,38.0,42.0,5041.0,1880.0,1440.0,2882.0,235.0,280.0,675.0,38.1,3.244,50.0,54.0
8.4,3.0,7.0,9.0,6.0,13.0,2771.0,142.0,11.0,6000.0,750.0,6500.0,9999.0,12.7,9999.0,7.0,10.1,1660.0,600.0,11.7,15.0,22.0,4.0,28.0,33.0,38.0,42.0,5041.0,1880.0,1440.0,2882.0,232.0,280.0,675.0,50.6,2443.0,50.0,54.0
8.4,1.0,7.0,9.0,8.0,13.0,3697.0,191.0,11.0,6000.0,630.0,6600.0,7200.0,11.9,9999.0,6.1,8.1,1645.0,600.0,8.6,15.0,22.0,4.0,28.0,33.0,38.0,42.0,5041.0,1880.0,1440.0,2882.0,250.0,350.0,675.0,53.9,2294.0,50.0,56.0
8.4,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,9.6,1496.0,464.0,10.7,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4524.0,1755.0,1400.0,2740.0,225.0,267.0,0.7070000000000001,42.6,2.6910000000000003,50.0,54.0
8.4,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,10.2,1591.0,534.0,11.4,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4708.0,1794.0,1394.0,2850.0,230.0,267.0,639.0,40.1,2.9,50.0,54.0
8.4,1.0,7.0,9.0,6.0,13.0,2492.0,140.0,10.0,6300.0,9999.0,9999.0,9999.0,11.19,9999.0,9999.0,7.3,1330.0,490.0,9.5,15.0,21.0,4.0,28.0,33.0,38.0,42.0,4430.0,1745.0,1415.0,2595.0,230.0,222.0,639.0,35.3,3242.0,50.0,54.0
8.4,2.0,7.0,9.0,8.0,13.0,3996.0,209.0,11.0,6100.0,9999.0,6950.0,9999.0,11.79,9999.0,9999.0,7.0,1705.0,395.0,8.2,15.0,18.0,4.0,28.0,33.0,38.0,42.0,4760.0,1829.0,1306.0,2588.0,248.0,375.0,9999.0,50.7,2448.0,50.0,54.0
8.4,2.0,7.0,9.0,6.0,13.0,2799.0,150.0,10.0,5700.0,560.0,6000.0,6000.0,12.12,4.3,6.5,9.5,1630.0,650.0,10.9,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4839.0,1799.0,1505.0,2833.0,225.0,270.0,726.0,45.7,2573.0,52.0,54.0
8.4,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,10.7,1655.0,605.0,11.8,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4963.0,1794.0,1464.0,2850.0,225.0,267.0,741.0,40.1,2.9,50.0,54.0
8.4,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,9.9,1525.0,575.0,10.9,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1500.0,2700.0,220.0,267.0,735.0,42.6,2688.0,50.0,54.0
8.4,1.0,7.0,9.0,5.0,12.0,1998.0,114.0,10.0,6500.0,9999.0,9999.0,9999.0,11.7,9999.0,9999.0,10.0,1510.0,580.0,13.2,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4687.0,1826.0,1464.0,2700.0,205.0,186.0,9999.0,32.3,3.5980000000000003,50.0,54.0
8.4,1.0,7.0,9.0,5.0,12.0,1998.0,113.0,11.0,6500.0,750.0,7000.0,9999.0,11.7,9999.0,9999.0,12.0,1420.0,525.0,12.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4466.0,1743.0,1470.0,2593.0,205.0,186.0,9999.0,44.5,2.66,50.0,54.0
8.4,6.0,7.0,10.0,4.0,12.0,1973.0,108.0,10.0,6300.0,750.0,9999.0,9999.0,11.59,9999.0,9999.0,10.5,1385.0,515.0,12.8,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4530.0,1750.0,1675.0,2620.0,177.0,182.0,9999.0,33.1,3.74,50.0,54.0
8.4,6.0,7.0,10.0,4.0,12.0,1973.0,108.0,10.0,6300.0,750.0,9999.0,9999.0,11.59,9999.0,9999.0,12.5,1395.0,505.0,12.9,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4530.0,1750.0,1675.0,2620.0,170.0,182.0,9999.0,36.4,3364.0,50.0,54.0
8.4,3.0,8.0,10.0,4.0,12.0,3200.0,121.0,17.0,3800.0,9999.0,9999.0,9999.0,14.65,9999.0,9999.0,13.2,1950.0,560.0,16.1,15.0,21.0,2.0,29.0,34.0,39.0,44.0,4280.0,1875.0,1845.0,2545.0,170.0,373.0,1088.0,9999.0,2863.0,51.0,59.0
8.4,5.0,7.0,10.0,4.0,12.0,1998.0,94.0,10.0,5500.0,750.0,9999.0,9999.0,11.26,9999.0,9999.0,9999.0,1715.0,800.0,18.2,15.0,20.0,2.0,28.0,33.0,39.0,42.0,4330.0,1841.0,1840.0,2480.0,154.0,179.0,9999.0,34.7,3.868,50.0,54.0
8.5,2.0,7.0,9.0,8.0,13.0,5439.0,255.0,11.0,5500.0,650.0,6000.0,6000.0,11.78,3.0,4.1,5.4,1545.0,415.0,6.1,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4567.0,1722.0,1371.0,2690.0,250.0,510.0,649.0,49.1,2.341,52.0,54.0
8.5,3.0,7.0,9.0,6.0,13.0,2771.0,142.0,11.0,6000.0,9999.0,6600.0,9999.0,12.7,9999.0,7.4,10.1,1620.0,580.0,11.4,15.0,22.0,4.0,28.0,33.0,38.0,42.0,4796.0,1810.0,1452.0,2760.0,229.0,280.0,613.0,48.8,2372.0,50.0,54.0
8.5,2.0,7.0,9.0,8.0,13.0,3498.0,180.0,10.0,5800.0,600.0,9999.0,6500.0,12.39,9999.0,9999.0,6.9,1610.0,540.0,8.9,15.0,18.0,4.0,28.0,33.0,38.0,42.0,4775.0,1799.0,1439.0,2830.0,250.0,345.0,0.6729999999999999,40.8,2.9,50.0,56.0
8.5,2.0,7.0,9.0,6.0,14.0,3387.0,221.0,11.0,6800.0,700.0,7300.0,9999.0,12.99,9999.0,9999.0,5.2,1320.0,400.0,6.0,15.0,20.0,4.0,28.0,33.0,38.0,42.0,4430.0,1765.0,1305.0,2350.0,280.0,350.0,0.5820000000000001,40.3,2.893,50.0,54.0
8.5,2.0,7.0,9.0,6.0,14.0,3387.0,221.0,11.0,6800.0,700.0,7300.0,9999.0,12.99,9999.0,9999.0,5.4,1395.0,400.0,6.3,15.0,20.0,4.0,28.0,33.0,38.0,42.0,4430.0,1765.0,1305.0,2350.0,280.0,350.0,0.5820000000000001,40.3,2.893,50.0,54.0
8.5,2.0,7.0,9.0,6.0,13.0,2799.0,150.0,10.0,5700.0,560.0,6000.0,6000.0,12.12,4.3,6.6,9.5,1650.0,630.0,11.0,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4839.0,1799.0,1505.0,2833.0,223.0,270.0,726.0,41.1,2864.0,52.0,54.0
8.5,2.0,7.0,9.0,6.0,13.0,2962.0,155.0,11.0,6000.0,650.0,9999.0,9999.0,11.45,9999.0,9999.0,10.0,1733.0,557.0,11.2,15.0,21.0,4.0,28.0,33.0,38.0,42.0,4898.0,1776.0,1505.0,2730.0,230.0,270.0,726.0,41.8,2.8,52.0,54.0
8.5,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5500.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,10.0,1442.0,558.0,10.3,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4712.0,1755.0,1420.0,2740.0,222.0,267.0,0.7040000000000001,42.6,2.6910000000000003,50.0,54.0
8.5,1.0,7.0,9.0,6.0,13.0,2946.0,140.0,11.0,5750.0,650.0,6800.0,9999.0,11.39,9999.0,9999.0,9.1,1475.0,700.0,10.5,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4620.0,1748.0,1448.0,2670.0,220.0,267.0,693.0,29.5,3886.0,50.0,54.0
8.5,1.0,7.0,11.0,4.0,12.0,1998.0,97.0,10.0,5500.0,800.0,9999.0,9999.0,11.32,9999.0,9999.0,12.1,1555.0,805.0,16.0,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4454.0,1834.0,1714.0,2824.0,186.0,180.0,0.942,36.6,3237.0,50.0,54.0
8.5,1.0,7.0,11.0,4.0,12.0,1998.0,97.0,10.0,5500.0,800.0,9999.0,9999.0,11.32,9999.0,9999.0,12.1,1555.0,805.0,16.0,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4454.0,1834.0,1714.0,2824.0,186.0,180.0,0.942,36.6,3237.0,50.0,54.0
